curpusID,text,product,years,productID
微信公共号文章-2449,冷空气再加码！茂名最低气温是…这件事一定要注意！告诉大家一个凉凉的消息：年的假期全部结束了再告诉大家另一个凉凉的消息：冷空气再次加码！秋高气爽的日子要来了！冷空气再加码另外，台风“灿鸿”临近即将搞事情！今年第号台风“灿鸿”将从日本以南洋面掠过移速逐渐加快、强度缓慢减弱目前副热带高压南侧热带云团活跃继“灿鸿”之后还将有台风生成据中央气象台消息未来天西北太平洋或南海将有～个台风生成或将给华南沿海地区带来风雨影响茂名天气预报@市气象台预计日至日依然晴朗干燥，早晚清凉近期要注意添衣哦！目前全市森林火险黄色预警信号正在生效需注意森林防火和家居用火安全具体预报如下：日，晴间多云，℃～℃；日至日，晴间多云，℃～℃；日，多云，有雷阵雨，～℃；日至日，有一次较明显的降雨过程，℃～℃温馨提示目前，已进入了寒露节气，茂名稍微有了一点秋的味道，晚上在晴空辐射的作用下，会显得特别的清凉，注意防范气温变化对身体健康的不利影响，根据天气及时调整衣着，谨防着凉感冒。天气干燥，可多吃滋阴润燥的食物，多补水；注意森林防火和家居用火安全。沿海风力较大，需注意海岛旅游和海上航行安全。秋季干燥需警惕火灾发生秋季气候干燥、风大少雨，是各类火灾事故的高发期。茂小布为大家介绍一些秋季防火安全知识。时刻预防电气火灾电气线路一旦发生短路、超负荷、接触不良等故障，极易引燃周围可燃物而引发火灾;家庭在使用电炉子、电褥子、电暖气、电熨斗、电水壶等电加热器具时，如使用方法不当或器具本身存在质量问题，也容易引起火灾。在此提醒：电气线路和设备千万不能超负荷运转，不能带“病”工作，以免发生火灾。谨防生产生活用火不慎火灾进入秋季，余温未退，家庭日常做饭、照明等用火次数较多，空调等设施的使用频率较高，稍有不慎极易引发火灾。严防易燃气体泄漏在使用煤气完毕时，要确认气体阀门是否置于关闭位置。如一旦发现煤气泄漏，要迅速关闭阀门，打开门窗通风，且此时千万不可动用明火。加强对农村柴草垛的清理要做好落实场院防火措施，防止烧粮火灾发生。场院内不乱拉乱接电线，对收粮和打稻机械设备进行检查、保养，收割入场的粮食要远离火源和电源，不让小孩在场院内玩耍，不要在场院内吸烟，备足灭火工具和水源。茂小布推荐万人次，.亿元！茂名“双节”假期旅游数据出炉→南方日报聚焦：茂名助力南宁贫困县建安置区，打造“一公里”生活圈文/茂名日报社全媒体记者冯小飞通讯员谢韶茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：黄策来源：茂名天气、茂名晚报、南方日报、中央气象网等,日本,2020,ID762
微信公共号文章-2454,微博阅读量.亿！茂名这位休假战士被爆炸气浪冲飞仍救火！今天，这个视频在微博刷爆了央视新闻微博央广军事微博也纷纷转发报道↓目前，微博话题#休假战士被爆炸气浪冲飞仍救火#阅读量已高达.亿火灾现场到底有多惊险？一起回顾~▼近日，广东茂名霞洞镇一家店铺发生火灾正在休假的士官崔成轩迅速赶到现场用石块破开店铺卷帘门实施灭火:突然，房内煤气罐发生爆炸他被气浪冲出数米远却不顾伤痛继续救火待大火扑灭后他已悄然离去…致敬中国军人！这一幕也引起网友们的点赞“真棒为中国军人点赞”谢谢最可爱的人守护着我们！茂小布推荐叶贞琴到茂名调研：提高政治站位，强化责任落实，全面加快经济社会高质量发展新一届省文明村镇、文明家庭、文明校园候选名单公示！茂名上榜的有→素材采集/茂名日报社全体记者柯柱基茂名发布编辑部编辑：黄文展初审：柯柱基审核：黄策来源：央视新闻微博、央广军事微博等,霞洞镇,2020,ID763
微信公共号文章-2466,最新：青岛已发现例本土确诊，例无症状，正在开展全员检测月日，青岛市卫健委通报该市新型冠状病毒肺炎疫情情况。截至月日时，青岛市共发现例确诊病例，其中例为此前发布的无症状感染者江某某（女）、韩某某转归；例无症状感染者。到目前发现的所有确诊病例和无症状感染者均与市胸科医院高度关联。青岛卫健委网站截图青岛新增核酸检测结果阳性人其中例为确诊病例年月日，青岛市发现例新冠肺炎无症状感染者后，立即组织开展大规模的流调排查和分类检测，将密切接触者和市胸科医院相关人员作为高风险人群进行重点监测。共排查到密切接触者和市胸科医院所有在院患者及陪护人员人，其中新增核酸检测结果阳性人，包括名市胸科医院在院患者及陪护人员、名患者家属，经专家组判定，其中例为确诊病例、例为无症状感染者。青岛连夜开展全城核酸检测社区检测正在加快推进目前青岛市已排查密切接触者的密切接触者人，已出结果人，均为阴性；一般接触者人，已出结果人，均为阴性。排查全市医疗机构工作人员、新住院患者和陪护人员人，全部完成采样，已出结果人，全部为阴性。制定并已启动全员检测方案，在广大市民的积极配合下，社区检测正在加快推进，天内对市南、市北、李沧、崂山、城阳五区检测全覆盖，天内对全市检测全覆盖，检测结果将及时发布。月日晚上时，青岛市市南区香港中路街道，市民排队进行核酸检测。月日晚上时左右，青岛市市南区绍兴路，市民排队进行核酸检测。日上午，山东省委统筹疫情防控和经济运行工作指挥部召开会议明确：要加强对所涉医院和居住小区的管控，抓好重点人群管理，坚决切断传染途径；要立即开展大规模核酸检测，全面彻底排查可能的感染者，务必做到从多从快，尽快实现城区人员检测全覆盖。青岛市已启动应急响应机制，在国家、省专家组指导下，开展疫情研判、流调、重点人群排查等工作，疫情处置工作正在加快推进。茂小布推荐全市司法惠民服务中心建设暨扫黑除恶工作推进会召开新台风生成，后面还紧跟一个！茂名天气…茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：杨永新来源：人民日报,青岛市,2020,ID764
微信公共号文章-2469,【茂名分钟】陈喜初：深藏功名数十载，长作好心茂名人:一位看似平凡的老人煮饭喂鸡同小孩玩耍偶尔吹响唢呐自得其乐时常出门乐看乡村变化依靠字典读书学习看报收音了解国家大事一个出生入死的解放军战士岁帮人放牛岁开启戎马生涯辽沈战役平津战役抗美援朝身经百战功勋显赫战斗前做好随时牺牲准备在衣服上写上名字和通讯地址一个扎根基层建设的老党员年疆场入党帮助朝鲜战后重建年回国前往西南油田当保卫干事年响应国家号召“上山下乡”回到家乡当治保主任多年随后转战林场发展农作物和林业经济多岁参与值守抗击新冠疫情一个深藏功名数十载的普通村民当枪林弹雨呼啸而过当与战友视死如归前赴后继当中国大解放民族大发展当美好生活一步步照进现实曾经将生命置身度外是如此值得战功显赫却从不主动提及听党话跟党走这就是陈喜初茂名高州曹江镇堂阁村村民茂小布推荐【茂名分钟】茂名五仁大月饼：好心巨献，广式新锐【茂名分钟】珠海握手茂名，交出对口帮扶的特区答卷！【茂名分钟】有你真好！【茂名分钟】引罗供水工程：奔腾公里，只为遇上你！【茂名分钟】乡恋【茂名分钟】卧龙不再是传说【茂名分钟】原来你是这样的父亲【茂名分钟】粤电博贺项目商运在即：茂名向海而兴添动能【茂名分钟】万志愿大军：茂名最美风景《茂名分钟》震撼首发！云端等你！文字/黄策视频/张波茂名发布编辑部编辑：黄文展初审：柯柱基审核：黄策来源：茂名网,平津,2020,ID765
微信公共号文章-2480,视频丨深圳经济特区建立周年庆祝大会日上午举行习近平将出席大会并发表重要讲话:深圳经济特区建立周年庆祝大会将于日上午在广东省深圳市隆重举行。中共中央总书记、国家主席、中央军委主席习近平将出席大会并发表重要讲话。届时，中央广播电视总台所属中央电视台综合频道、新闻频道、中文国际频道、超高清频道、中国国际电视台各外语频道，中央人民广播电台中国之声、大湾区之声、中国国际广播电台环球资讯广播等频率将进行现场直播；央视新闻、央视频、央视网等中央重点新媒体平台将同步直播。茂小布推荐【茂名分钟】陈喜初：深藏功名数十载，长作好心茂名人积极做好台风防御！今天至日，茂名降水序幕拉开茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：杨永新来源：央视新闻,深圳经济特区,2020,ID766
微信公共号文章-2483,注意，台风“浪卡”已登陆海南！茂名降温+降雨…最新消息最新消息最新消息台风“浪卡”登陆海南！台风“浪卡”登陆今年第号台风“浪卡”（强热带风暴级）的中心已于今天（日）晚上点分前后在海南省琼海市沿海登陆，登陆时中心附近最大风力有级（米/秒），中心最低气压为百帕。预计，“浪卡”将以每小时-公里的速度向西偏北方向移动，强度变化不大，即将在海南省琼海到万宁一带沿海登陆，之后穿过海南岛，经北部湾趋向越南北部沿海。市自然资源局、市气象台联合发布受“浪卡”环流和弱冷空气共同影响今天夜间到日我市有暴雨到大暴雨局部特大暴雨沿海海面持续有到级大风需重点做好持续性强降水及其引发的城乡积涝、山洪、泥石流、山体滑坡等灾害防御工作暴雨天安全事故易发提前做好防范是关键！雨天出行应注意什么？这份暴雨天出行安全指南请查收↓↓↓说完台风“浪卡”一起来聊聊风力等级影响我们的台风路径风力的概念指风吹到物体上所表现出的力量的大小一般根据风吹到地面或水面的物体上所产生的各种现象把风力大小分为个等级最小是级最大为级风力等级划分中国气象局于年下发《台风业务和服务规定》以蒲福风力等级将级以上台风补充到级级台风为.-.米／秒级为.-.米／秒级为.-.米／秒级为.-.米／秒级为.-.米／秒级为.-.米／秒琼海年前那场台风中心附近最大风力为米／秒已超过级的最高标准称之为级也是国际航海界关于特大台风的普遍说法风力等级解说根据我国年月发布的《风力等级》国家标准依据标准气象观测场米高度处的风速大小将风力等级依次划分为个等级表达风速的常用单位有三个分别为海里/小时、米/秒、公里/小时我国台风预报时常用单位为米/秒看到这些数据是不是有点晕乎乎的请往下看这样是不是容易理解许多了说完风力我们接着聊聊台风路径那点事吧台风一路移动台风内部深度不同风速不同影响我国的台风主要路径↓↓↓什么是台风路径↓↓↓台风的移动主要是受到太平洋副热带高压的牵引。起初，台风生成在较南的位置，受到南方的偏东风影响，向西前进；到了较高的纬度，因地转偏向力增加，使其开始偏北，渐渐受到西风带的影响，转向东方前进。在具体情况中将台风典型路径分为西进、登陆和转向三种的说法也十分常见其实这两种说法并没有矛盾西进型就是台风自生成后一直向偏西方向移动，直到广东西部沿海、海南岛或越南一带登陆。这类台风仅完成了其设定好的路径的第一部分：西进，就因为登陆而减弱消散。登陆型在完成了西进、转向两步后，因登陆而消散。转向型而那些擦过我国完成转向继续北进的台风，则被称作转向型，完成了完整的三个步骤大家记得关注台风最新动向做好防御工作茂小布推荐积极做好台风防御！今天至日，茂名降水序幕拉开【人人为创文添彩】新世纪学校开展文明教育课：让文明种子根植孩子心中茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：杨永新来源：茂名天气、茂名应急管理、广东天气、中央气象台等,琼海市,2020,ID767
微信公共号文章-2485,【我们的城市，我们的茂名③】暖心！收到一封来自外省游客的感谢信！“非常感谢，如果不是你们帮我找回钱包，那可真有大麻烦了。”日前失主宗女士来到包茂高速东岸站现场取回失而复得的钱包亲手将一封感谢信送到现场工作人员手中包茂高速东岸站收到了来自川籍女失主的感谢信。到底发生了什么事情？茂小布带大家一起去了解！原来，当天凌晨点分左右，包茂高速东岸站工作人员李华年看到一个浅棕色钱包静静地“躺”在现场休息室门口，周围并无其他人员，于是猜测应该是某位“马大哈”司乘路过时不慎遗落的，便把情况上报值班站长陈庆雄，并与当班班长在监控镜头下打开钱包寻找失主线索，随后发现钱包里装有身份证、驾驶证、银行卡和现金等。“丢失了那么多重要证件，失主一定非常着急，我只想尽快找到他（她）。”李华年说道。于是，李华年等两人又仔细把钱包翻找了一遍，终于发现钱包里有疑似车主的联系方式，陈庆雄立即拨打电话尝试联络。“是我丢失的，谢谢你们！还好遇到你们，否则我都没发现钱包丢了，等到要用证件时就麻烦了，感谢你们帮了我的大忙。”当天下午，失主宗女士火速驾车来到包茂高速东岸站。经了解，宗女士来自四川，趁着国庆、中秋“双节”假期自驾到广东探亲，当日凌晨经过包茂高速东岸站时，曾下车到现场休息室借用洗手间，结果翻找纸巾时钱包不小心从手提包里“滑”了出来也没察觉。直至接到陈庆雄来电时才知道钱包丢失。经过核对无误后，东岸站工作人员迅速把钱包交还宗女士。临行前，宗女士把前来取回遗失钱包路上已撰写好的感谢信，双手递交现场工作人员并连声道谢。这来自四川籍车主的感谢信，是茂湛、包茂高速国庆、中秋黄金周后的第一封。字短情长让高速公路一线工作者感受到金秋十月的“暖心”激励茂小布推荐【茂名分钟】陈喜初：深藏功名数十载，长作好心茂名人积极做好台风防御！今天至日，茂名降水序幕拉开文、图/茂名日报社全媒体记者王霞通讯员黎精华茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：杨永新来源：茂名日报,包茂,2020,ID768
微信公共号文章-2490,"茂名暴雨橙色预警正生效！请注意防御！@茂名人请注意！好天气摁下“暂停键”昨天夜间开始不但有冷空气入驻还受台风“浪卡”外围云系的影响降温降雨一起来袭台风最新动态↓↓↓日时，今年第号台风""浪卡""（热带风暴级）中心位于北纬点度，东经点度，也就是距离越南清化市偏东方向约公里的北部湾海面上，中心附近最大风力级，达到米每秒的风速，中心最低气压百帕，六级大风范围半径约公里。预计，“浪卡”将以每小时-公里的速度向偏西方向移动，强度先维持，之后逐渐减弱，将于今天夜间登陆越南北部沿海。茂名发布暴雨橙色预警↓↓↓截至目前茂名多地暴雨橙色预警信号已生效@市气象台发布受台风“浪卡”外围环流影响，日时至日时，我市南部出现了大雨到暴雨局部大暴雨，中北部出现阵雨局部大雨。我市沿海海面出现到级阵风，陆地出现到级阵风，最大风力为放鸡岛.米/秒。茂名市自然资源局市气象局时联合发布【地质灾害气象预警】茂名市预警信息预计未来小时，电白区、滨海新区局部地区地质灾害气象风险等级达到级(黄色)，茂南区、信宜市、高州市、化州市局部地区地质灾害气象风险等级达到级(蓝色）。气象因素致地质灾害风险较高，请做好地质灾害隐患点巡排查工作。预报预警时间内对重要地质灾害隐患点小时监测，密切关注地质灾害预报预警。多雨天气安全事故易发提前做好防范是关键！这份强降雨安全指引请收好！↓↓↓强降雨天气安全指引安全注意事项、关闭门窗，以防球形闪电和球雷侵入等。对钢筋水泥框架结构的建筑物来说，关闭门窗可以预防侧击雷和球雷的侵入；雷击时不可以接近建筑物的裸露金属物，如水管、暖气管、煤气管等，不宜使用淋浴器。、尽量不要出门，若必须外出，最好穿胶鞋，披雨衣，可起到对雷电的绝缘作用。、暴雨天低洼地带积水较多，大家在上班、回家或出行的路上尽量结伴而行，经过有积水的地方时尽量绕行，不要在未经证实的情况下匆忙跑过有积水的地方，特别是周边都没人经过的积水地带，以防因积水漏电而发生事故。、在积水中行走要注意观察，防止跌入井或坑、洞中。不要将垃圾、杂物等丢入下水道，以防堵塞，造成暴雨时积水成灾。、回家途中要远离路灯、高压线，绕开涵洞、桥下、大坑；远离围墙、广告牌和大树，以防意外发生。特别要注意道路前方和道路两旁是否存在垮塌（泥石流）、树木倒塌和山洪暴发等安全隐患存在。、遇到雷电天气时，在外面尽量不要接打手机，防止发生不必要的危险。、出行时最好乘车，公交车地铁相对会安全一些，不要自己开车，容易发生危险而且容易堵车。行车注意事项‍‍‍‍‍‍‍‍‍‍、切勿抢道驾驶下雨时，行人和自行车通常会为赶路而跟机动车抢道。遇到这种情况时，司机应减速慢行，耐心避让。、避开积水路段在下雨天里，道路的积水往往掩盖路面上的坑洞，如果贸然驶过，不仅有水漫进排气管的危险，轮胎也可能被坑中的异物扎破。因此，应先停车查看积水的深度，如果超过排气管高度就要绕道了；如水深只淹着小半个轮胎，可以挂一挡，稳住油门，低速直行，一气通过。切不可中途停车、换挡或急转方向，防止因操作失误而导致车辆熄火、发动机损坏。、降低车速防侧滑雨中行车时，路面上的雨水成了地面与轮胎之间的“润滑剂”。一般来说，轮胎在沥青路面的抓地力要比在水泥路面好些，而在铺地砖的路面上则最容易打滑。因此下雨天开车要适当降低车速，尽量使用二或三档，时速最好不超过公里或公里。在转弯时，应当缓踩刹车，以防轮胎抱死而造成车辆侧滑。如遇到前轮侧滑，应将方向朝侧滑的相反方向纠正；若后轮侧滑，要将方向朝侧滑的一侧纠正，切不可打反方向。、低速走出泥坑困境如果不幸在乡间道路上陷入泥坑，可以挂上一挡或倒挡，并试探性地缓踩油门，当汽车能前行或者后退时，要保持加速踏板位置不变，低速开出泥泞路段。如果车辆无法前后移动，可以在驱动轮前后垫石块、砖头、木板或树枝等，以增加车轮与泥地之间的附着力，使汽车平稳开出泥坑。、保证良好的视野下雨时，我们的视线会受到影响，尤其是下暴雨时雨刷器不能有效地刮净挡风玻璃上的雨水，令驾驶者眼前模糊不清。同时，因为气温降低，前后挡风都会有雾气，因此，这时要打开冷气和后挡风玻璃加热器尽快消除雾气。大家记得关注台风最新动向做好防御工作茂小布推荐【我们的城市，我们的茂名②】茂名创文手机视频彩铃正式上线！【我们的城市，我们的茂名③】暖心！收到一封来自外省游客的感谢信！茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：杨永新来源：茂名天气、茂名应急管理、广东天气、中央气象台等",清化市,2020,ID769
微信公共号文章-2500,月日广东新增境外输入确诊病例例，新增境外输入无症状感染者例茂名市截至月日时，茂名累计报告新冠肺炎确诊病例例。月日当天全市无新增确诊病例。累计治愈出院例。广东省月日-时，全省新增境外输入确诊病例例，广州报告，分别来自新加坡、菲律宾、喀麦隆和塞内加尔。新增境外输入无症状感染者例，广州报告，来自新加坡。以上均在入境口岸或隔离点发现，入境后即被隔离观察。新增出院例。截至月日时，全省累计报告新冠肺炎确诊病例例（境外输入例）。目前在院例。茂小布推荐视频丨深圳经济特区建立周年庆祝大会日上午举行习近平将出席大会并发表重要讲话【我们的城市，我们的茂名①】创文有奖问答三位大奖幸运儿现身，还有台华为手机等你来拿茂名发布编辑部编辑：黄文展初审：柯柱基审核：杨永新来源：广东省卫生健康委官网、广东卫生信息,塞内加尔,2020,ID770
微信公共号文章-2503,"【我们的城市，我们的茂名⑨】温暖！有爱！这群""银龄志愿者""风雨无阻撑起""平安伞""受今年第号台风“浪卡”影响，我市出现大风大雨天气。昨日上午点，尽管风雨阵阵，距放学还有十来分钟，但在露天矿小学门口，多位“护学使者”已经提前“上岗”，开始着手管理学校周边的秩序。“做好准备，、、，上！”一声令下，“护学使者”们迅速有序地张开举旗的双手，在斑马线两边形成一堵人墙，他们挥动着红旗示意来往的车辆暂停，让学生们快步走过来。“收！”学生过后，护学岗迅速撤离，整个过程不到秒，既保证了学生安全，又有力有效地缓解了交通压力。在茂名，有这样一支队伍，在学校上下学时段，自愿担当起护送学生过马路的职责，风里雨里，默默无闻，为露天矿小学多名学生的交通安全保驾护航。他们当中，有的是全职家庭主妇，有的是公职在职人员，更多的是一群平均岁年龄的爷爷奶奶们，用他们的身躯筑起一道道“防护屏障”，为学生安全过斑马线竖起一座座“航标灯”。据了解露天矿小学位于茂南区采矿路与环市北中交汇处，与茂名市技师学院仅一墙之隔，是茂南区工业园的必经之路，学校门口过往车辆川流不息，路面凹凸不平，时常出现人车抢行、道路堵塞的局面，学生上下学存在严重的安全隐患。针对这种情况，年起，露天矿小学爱心护学岗志愿服务队应运而生，努力做好上下学时间的斑马线守护工作，确保校园周边安全有序。后来学校成立家长委员会，经过共同商议，决定把原有家长志愿者护学岗正规化，实行打卡计时制度。据统计，在过去的月份里，参与值勤人数达人，值勤次数高达次。没有一分钱报酬，热心家长们每个月领取到一张“执勤志愿者积极分子家庭”的奖状。一起来听听他们的心声▼■“在新闻里看到小孩发生交通事故时感觉可怕又可惜，孩子的交通安全太重要了。我们虽然上了年纪，但也还能发挥些余热。”冯奶奶今年岁，尽管每天从早到晚忙着照顾自己孙子孙女的生活，但她仍挤出时间来站岗，月份共执勤次，平均每天一至两个班次。■“送自家孩子过马路也是送，护送所有孩子也是送，你们年轻人上班很忙的，我们反正有空，不嫌我老就行了。”岁的陈奶奶月份共执勤次。被誉为“露小工程师”的邓爷爷，平时看到校园里有安全隐患或需要修补的地方，总是第一个站出来。护学岗上的太阳伞水泥墩子和延伸几百米从学校到护学岗的自来水管道，都是他牵头组织建成，给炎热夏天的护学岗位带来无限清凉。■“教育是一场爱的接力，场上是我们的教师，场外有我们的各方志愿者。”露天矿小学校长赖晓妍说，“因为有了‘家长护学岗’的监督和示范力量，在指定地点等候孩子、自觉遵守接送秩序的家长越来越多，学校门口的道路也越来越通畅。”■通过榜样引领，越来越多的家长也开始投身到志愿者护学岗中来，学生们每天远远地向护学岗的家长们打招呼问好，看到志愿者们在烈日下暴晒会帮忙撑伞遮阳、送水扇风，或者是一些高年级学生主动陪同站岗，维持秩序。“这是家校共育的成果，也是精神文明创建的核心内容。”赖晓妍欣慰地说。茂小布推荐茂名再添一家景区！随手一拍就是艺术大片！全文来了！习近平在深圳经济特区建立周年庆祝大会上的讲话文、图/茂名日报社全媒体记者王霞通讯员梁小海茂名发布编辑部编辑：刁爱惠初审：柯柱基审核：杨永新来源：茂名日报",银龄,2020,ID771
微信公共号文章-2508,"【茂名“十三五”•奋进的足迹】中德大道疏通“经脉”，加速茂名构建快捷高效运输网络近年来，我市乘势而上，奋发有为，对内积极构建快速路网，为推动茂名交通对外快速联通实现跨越式发展创造了一个个奇迹，不少重大项目取得实实在在的成效。中德大道正是我市“十三五”重大项目建设成果之一是茂名市中心城区至高新区新规划建设的公路为推动我市经济社会发展提供了坚实支撑▼▼▼日前，记者沿中德大道从北到南一路驱车，感受到双向六车道的平坦舒适，村落风景一览无遗，路段通畅，周边相应位置铺设了绿化带、安装防护栏等，道路干净整洁，行驶过程中感受颇好。空中俯瞰中德大道。据了解，中德大道路线总体走向自北向南，起点位于中心城区茂南大道与西粤南路平交口处，途经蟠龙山村、石九岭村、业屋村、木运村、至德车村、下车村、谭波蒙村，终点于新河村附近接上省道线与工业大道平交。路线全长.公里，采用双向六车道一级公路兼城市道路标准建设，设计时速公里，水泥砼面层结构。全线共有乘鳌岭中桥、袂花江一号桥、袂花江二号桥桥梁座，涵洞及通道道，路线交叉处，该工程于年月动工建设，并于年初建成通车。当年中德大道开工建设，得到市委、市政府领导的极大关心和支持，得到茂南区、电白区党委、政府和市直相关部门的大力配合与支持，以及沿线群众的理解和积极配合。沿线各级各部门服务意识强，为项目建设提供全方位的优质服务，创造良好的施工环境。各个单位部门紧密联系配合、克服种种困难，想方设法加快推进项目建设，使得中德大道项目建设工期比合同工期赶超个月，最后顺利完成任务。中德大道作为我市城市路网系统建设的重要组成部分，自建成后有效提升城市路网通达能力，还进一步完善我市路网结构、推动城区组团融合。同时，中德大道可承担茂南开发区、高新区与水东港之间的快速货运交通和疏港交通，有效缓解省道线油城十路至水东港路段的交通压力，疏通“经脉”加强南北组团的交通联系，形成南北向连接的又一条快速通道，与西部快线、工业大道、茂名大道、潘州大道构成五大纵向快速干线，构建我市快捷、高效的运输网络，为广大市民出行带来更多便利。中德大道还有利于加快茂南开发区、高新区的建设进程，对扩展城市空间，带动站南片区发展有着十分重要的意义，引入更多的“源泉活水”，吸引更多产业项目落户在茂名，以提升城市功能和百姓获得感，推动茂名市区经济的快速发展。茂小布推荐“国考”今起报名！茂名招考职位出炉！有你想报的吗？【岁老党员陈喜初的故事③】""赠给最可爱的人""！这个破旧搪瓷杯背后的故事好感人文/茂名日报社全媒体记者和沛蓉图/茂名日报社全媒体记者闵灿茂名发布编辑部编辑：陈莹莹初审：柯柱基审核：杨永新来源：茂名日报",中德大,2020,ID772
微信公共号文章-2516,市政府党组（扩大）会议:准确领会精神实质，在服务国家战略中推动高质量发展昨日上午，市政府党组书记、市长袁古洁主持召开年第十五次市政府党组（扩大）会议，传达学习习近平总书记在深圳经济特区建立四十周年庆祝大会上和视察广东的重要讲话精神，以及在中央全面深化改革委员会第十五次会议、全国抗击新冠肺炎疫情表彰大会上的重要讲话精神，学习贯彻《深圳建设中国特色社会主义先行示范区综合改革试点实施方案（-）》有关通知精神，研究部署全市政府系统贯彻落实工作。会议强调●要把深入学习贯彻落实习近平总书记重要讲话精神，作为当前和今后一段时期的重大政治任务，组织开展多层次多形式的学习宣传贯彻，充分认识习近平总书记重要讲话的重大政治意义、现实意义和深远历史意义，深刻领会丰富内涵和精神实质，切实增强对接、融入、支持深圳建设先行示范区的思想自觉和行动自觉，切实用习近平总书记重要讲话精神引领茂名在新时代新征程上阔步前行。●要带着感情、带着责任、带着使命抓落实，与时俱进全面扩大对外开放，大力推动城市治理体系和治理能力现代化，坚持以人民为中心的发展思想，坚持物质文明和精神文明“两手抓、两手硬”，在服务和保障深圳先行示范区综合改革中展现茂名担当。会议强调●要深刻认识习近平总书记视察广东重要讲话的重大政治意义、现实意义和深远历史意义，形成学习贯彻的高度思想自觉和行动自觉，坚持贯彻新发展理念，坚定不移走改革开放道路，坚持以人民为中心，把握时代机遇、瞄准发展定位、立足特色优势、主动融入发展大局，积极融入“双区”建设，加强精神文明建设，以改革开放的精神奋力建设产业实力雄厚的现代化滨海城市，打造沿海经济带上的新增长极。会议强调●要坚决贯彻落实党中央的决策部署，按照省委、省政府工作要求，深入学习贯彻综合改革试点实施方案，牢牢把握正确的改革方向，加强与深圳的交通、产业、市场对接和人文交流合作，承接深圳改革创新领域资源溢出，在借势借力中推动茂名高质量发展。会议强调●要把思想和行动统一到总书记重要讲话精神上来，保持改革定力，用好改革办法，突出抓好营商环境领域改革落地，全力以赴完成党中央部署的改革任务，推动茂名在改革开放中不断提升竞争力。会议强调●要切实把伟大抗疫精神落实到政府工作中，大力弘扬伟大抗疫精神，毫不放松抓好常态化疫情防控，统筹推进常态化疫情防控和经济社会发展工作，全方位推动茂名高质量发展。茂小布推荐【岁老党员陈喜初的故事④】脱下戎装仍是兵，不改初心跟党走【我们的城市，我们的茂名⑪】又有位市民中大奖！今晚时抽出最后台华为手机文/茂名日报社全媒体记者许巨滔通讯员茂府信茂名发布编辑部编辑：刁爱惠初审：柯柱基审核：杨永新来源：茂名日报,深圳经,2020,ID773
微信公共号文章-2518,【我们的城市，我们的茂名⑮】你中奖了吗？名特别大奖获奖者是他们…昨晚，“茂名创文模拟调查有奖问答（第二期）”活动最后一场抽奖在中国电信茂名分公司油城八路营业厅举行现场随机抽取剩下的个特别大奖获奖者整个抽奖过程通过网络进行直播在抽奖还没正式开始前，中国电信茂名分公司工作人员和市正大公证处两名公证员已准备就绪，办理完业务的市民也在一旁静候，现场安静又紧张。晚上时许，所有参与者的信息在屏幕前滚动起来，抽奖嘉宾点击屏幕抽奖按钮开始抽奖，名中奖者的信息逐一出现在屏幕前，公证员对抽奖过程及抽奖结果进行公证监督。围观抽奖的市民梁先生还通过微信视频为朋友进行抽奖现场直播，他虽然没中奖但也连连称赞活动，活动很有意义，进一步认识了创文对城市和生活环境的重要性，很感谢那些为创文工作默默付出的工作人员。本次活动为期天，从月日时开始，至昨天（月日）时结束，共设置了个特别大奖，奖品为华为手机，由中国电信茂名分公司提供。截至昨晚，个特别大奖已全部抽取和公布。该公司副总经理陈兆嵩表示：“中国电信茂名分公司作为央企，认真履行企业社会责任，充分发挥自身优势，积极开展各项创文活动，赞助本次活动是为了带动更多的市民参与到其中，以实际行动建设美丽家园。”市委宣传部常务副部长、市创文办常务副主任黄少兰呼吁更多市民积极参与创文，并倡议：“创文是一项惠民利民的好心工程，需要你我的共同参与，我们的城市，我们的茂名，创文一起来，有你更精彩！”祝贺四位幸运儿！让我们一起行动起来为茂名创文添彩茂小布推荐【岁老党员陈喜初的故事④】脱下戎装仍是兵，不改初心跟党走【我们的城市，我们的茂名⑪】又有位市民中大奖！今晚时抽出最后台华为手机文/茂名日报社全媒体记者李君平图/茂名日报社全媒体记者李康华茂名发布编辑部编辑：刁爱惠初审：柯柱基审核：杨永新来源：茂名日报,城八路,2020,ID774
