语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
酒店评论-1261,酒店 海滩 地理位置 好 真的 无力 吐槽 早餐 少二 晚上 外面 回 房间 地板 上好 小强 房间 电视 遥控 电话 前台 说 开 机顶盒 电视机 确定 再 打电话 前台 直接 挂掉 真的 无语 楼下 虾 爱上 蟹 之前 这家 吃海鲜 几天 吃 几家 店 最差,茂名观海楼假日酒店,2019,ID7245,0.01834862385321101,20,60.03669724770642,0.00020194481068496468,酒店评论-1261 酒店 海滩 地理位置 好 真的 无力 吐槽 早餐 少二 晚上 外面 回 房间 地板 上好 小强 房间 电视 遥控 电话 前台 说 开 机顶盒 电视机 确定 再 打电话 前台 直接 挂掉 真的 无语 楼下 虾 爱上 蟹 之前 这家 吃海鲜 几天 吃 几家 店 最差,酒店
酒店评论-1378,位置 挺不错 楼层 观景 楼 看到 沙滩 不足 房间 隔音 不好 门柜 隔 一块 木板 挂 衣服 吵 隔壁 讲话 声音 听到 外面 阿姨 搞 卫生 声音 吵 说话 声音 很大 吵醒 后 睡着 提醒 一遍 楼下 餐厅 早餐 阿姨 晚一点 吃,茂名观海楼假日酒店,2019,ID7362,0.011363636363636364,20,60.02272727272727,0.00020189782002622144,酒店评论-1378 位置 挺不错 楼层 观景 楼 看到 沙滩 不足 房间 隔音 不好 门柜 隔 一块 木板 挂 衣服 吵 隔壁 讲话 声音 听到 外面 阿姨 搞 卫生 声音 吵 说话 声音 很大 吵醒 后 睡着 提醒 一遍 楼下 餐厅 早餐 阿姨 晚一点 吃,酒店
餐饮评论-2106,味道 两个 人点 一半 吃 完人 火锅 套餐,顺德火焰醉鹅坊（站北五路店）,2019,ID1106,0.0,20,60.0,0.00020182137253662425,餐饮评论-2106 味道 两个 人点 一半 吃 完人 火锅 套餐,特色餐饮
酒店评论-1283,环境 棒 景区 好近,茂名观海楼假日酒店,2019,ID7267,0.0,20,60.0,0.00020182137253662425,酒店评论-1283 环境 棒 景区 好近,景区
酒店评论-1249,酒店 沙滩 很近 楼下 吃海鲜 便宜 海水 海水 含沙量 打到 眼睛 难受 建议 小孩 配 潜水镜 沙滩 收费 随意 缺点 酒店 近海 床单 被子 黏 黏 睡着 不太 习惯 酒店 停车 早餐 少 不好吃,茂名观海楼假日酒店,2019,ID7233,0.0,20,60.0,0.00020182137253662425,酒店评论-1249 酒店 沙滩 很近 楼下 吃海鲜 便宜 海水 海水 含沙量 打到 眼睛 难受 建议 小孩 配 潜水镜 沙滩 收费 随意 缺点 酒店 近海 床单 被子 黏 黏 睡着 不太 习惯 酒店 停车 早餐 少 不好吃,酒店
酒店评论-1068,房间 五楼 网络 房间 大住 舒服,茂名观海楼假日酒店,2019,ID7052,0.0,20,60.0,0.00020182137253662425,酒店评论-1068 房间 五楼 网络 房间 大住 舒服,酒店
酒店评论-1289,住 两晚 日 觉得 小强 通房行 地面 台面 墙壁 小强 第二天 下午 游 完水 回来 床上 七八只 不想 床上 训觉 两晚 天花板 传来 不明 小 动物 叫声 天花板 蜘蛛网 冲凉 房 本来 干湿 分离 冲凉 房 地漏 水慢 隔离 差水 容易 满到 干 洗手盆 坐 厕处 地漏 完凉要 阿姨 擦干 水 水会进 房间 里 总体 来说 差 到极点,茂名观海楼假日酒店,2019,ID7273,-0.009345794392523364,20,59.981308411214954,0.00020175849983489945,酒店评论-1289 住 两晚 日 觉得 小强 通房行 地面 台面 墙壁 小强 第二天 下午 游 完水 回来 床上 七八只 不想 床上 训觉 两晚 天花板 传来 不明 小 动物 叫声 天花板 蜘蛛网 冲凉 房 本来 干湿 分离 冲凉 房 地漏 水慢 隔离 差水 容易 满到 干 洗手盆 坐 厕处 地漏 完凉要 阿姨 擦干 水 水会进 房间 里 总体 来说 差 到极点,酒店
酒店评论-1072,不爽 海景 套房 只能 窗角 看到 海是 理解 错,茂名观海楼假日酒店,2019,ID7056,-0.03225806451612903,20,59.935483870967744,0.00020160436030809025,酒店评论-1072 不爽 海景 套房 只能 窗角 看到 海是 理解 错,酒店
酒店评论-1242,早餐 不错 餐厅 空调 楼下 海滩 有点 老旧 刚到 时整 楼层 楼道 灯 知道 没开 感应 最 无语 算是 酒店 前台 信号 位置 信号,茂名观海楼假日酒店,2019,ID7226,-0.05,20,59.9,0.00020148500358239653,酒店评论-1242 早餐 不错 餐厅 空调 楼下 海滩 有点 老旧 刚到 时整 楼层 楼道 灯 知道 没开 感应 最 无语 算是 酒店 前台 信号 位置 信号,酒店
景区评论-1018,登山运动 好去处 累着 快乐 登顶 后 征服 感更乐,石根山,2018,ID8095,0.14285714285714285,19,57.285714285714285,0.00019269135806472933,景区评论-1018 登山运动 好去处 累着 快乐 登顶 后 征服 感更乐,景区
景区评论-1101,风景 不错 喜欢 运动 人 登上 顶峰 过瘾 半途 缩骨,石根山,2018,ID8178,0.09523809523809523,19,57.19047619047619,0.00019237100667975058,景区评论-1101 风景 不错 喜欢 运动 人 登上 顶峰 过瘾 半途 缩骨,景区
景区评论-1093,游玩 石根山 山顶 一览 众山 小 强身健体,石根山,2018,ID8170,0.08333333333333333,19,57.166666666666664,0.00019229091883350588,景区评论-1093 游玩 石根山 山顶 一览 众山 小 强身健体,景区
景区评论-1021,一去 好 风景 不错,石根山,2018,ID8098,0.08333333333333333,19,57.166666666666664,0.00019229091883350588,景区评论-1021 一去 好 风景 不错,景区
景区评论-1009,玩 一天 石根山 风景 不错 滑道 好玩 试试,石根山,2018,ID8086,0.0625,19,57.125,0.00019215076510257766,景区评论-1009 玩 一天 石根山 风景 不错 滑道 好玩 试试,景区
景区评论-1396,下 小雨 爬山 路 滑下 山脚 抖 开放 滑 管道,石根山,2019,ID8473,0.058823529411764705,19,57.11764705882353,0.0001921260320912374,景区评论-1396 下 小雨 爬山 路 滑下 山脚 抖 开放 滑 管道,景区
景区评论-1004,爬 累 感觉 挺不错 再 小时 爬到 山顶 玻璃 栈道,石根山,2018,ID8081,0.03225806451612903,19,57.064516129032256,0.00019194731613832703,景区评论-1004 爬 累 感觉 挺不错 再 小时 爬到 山顶 玻璃 栈道,景区
景区评论-1043,一路上 拍照 花 小时 登顶 下山 花 一个多 小时 喜欢 运动 人 平时 运动 人会 比较 辛苦 风景 不错 滴,石根山,2018,ID8120,0.02702702702702703,19,57.054054054054056,0.00019191212496613233,景区评论-1043 一路上 拍照 花 小时 登顶 下山 花 一个多 小时 喜欢 运动 人 平时 运动 人会 比较 辛苦 风景 不错 滴,景区
景区评论-1028,冬天 夏天 美 山顶 千里冰封 南方人 看霜 胜地,石根山,2018,ID8105,0.0,19,57.0,0.00019173030390979304,景区评论-1028 冬天 夏天 美 山顶 千里冰封 南方人 看霜 胜地,景区
景区评论-1284,好好 好,石根山,2019,ID8361,0.0,19,57.0,0.00019173030390979304,景区评论-1284 好好 好,景区
景区评论-1057,石根山 风景 好 度假 旅游 好,石根山,2018,ID8134,0.0,19,57.0,0.00019173030390979304,景区评论-1057 石根山 风景 好 度假 旅游 好,景区
景区评论-1006,山 高 空气清新 环境 最 好玩 滑道,石根山,2018,ID8083,0.0,19,57.0,0.00019173030390979304,景区评论-1006 山 高 空气清新 环境 最 好玩 滑道,景区
景区评论-1350,风景 不错 风景 不错 不错 不错 不错 不错,石根山,2019,ID8427,0.0,19,57.0,0.00019173030390979304,景区评论-1350 风景 不错 风景 不错 不错 不错 不错 不错,景区
景区评论-1134,先 茂名市 坐 大巴车 信宜市 城北 车站 坐到 朱砂 镇 客车 元 车票 钱 朱砂 镇 坐元 三轮 摩托车 摩托车 石根山 景区,石根山,2018,ID8211,0.0,19,57.0,0.00019173030390979304,景区评论-1134 先 茂名市 坐 大巴车 信宜市 城北 车站 坐到 朱砂 镇 客车 元 车票 钱 朱砂 镇 坐元 三轮 摩托车 摩托车 石根山 景区,景区
景区评论-1039,风景 不错 海拔 挺 高 爬 好 高 好累 挺值 门票 滑道 尝试 另类 玻璃 栈道 感觉 不值 票价 屋子 大小 一堆 人挤,石根山,2018,ID8116,-0.020833333333333332,19,56.958333333333336,0.00019159015017886484,景区评论-1039 风景 不错 海拔 挺 高 爬 好 高 好累 挺值 门票 滑道 尝试 另类 玻璃 栈道 感觉 不值 票价 屋子 大小 一堆 人挤,景区
景区评论-1050,好玩 家人 一起 不好 整座 山上 厕所 山上 一股 很大 屎尿 味 下雨 阴天 味道,石根山,2018,ID8127,-0.023255813953488372,19,56.95348837209303,0.00019157385323340806,景区评论-1050 好玩 家人 一起 不好 整座 山上 厕所 山上 一股 很大 屎尿 味 下雨 阴天 味道,景区
景区评论-1437,上山 有段 路 台阶 应该 修下 烂 栈道 风景 不错 点 体力 爬山 山上 没什么 景点 爬山 吹风,石根山,2019,ID8514,-0.027777777777777776,19,56.94444444444444,0.00019154343226855542,景区评论-1437 上山 有段 路 台阶 应该 修下 烂 栈道 风景 不错 点 体力 爬山 山上 没什么 景点 爬山 吹风,景区
景区评论-1035,爬 小时 山顶 山顶 很小 保护措施 有点 欠缺 感觉 小心 坠落 山崖 山上 滑道 玻璃 道 好玩 玻璃 道 去过 玻璃 桥 人 刺激,石根山,2018,ID8112,-0.03773584905660377,19,56.924528301886795,0.00019147644054811177,景区评论-1035 爬 小时 山顶 山顶 很小 保护措施 有点 欠缺 感觉 小心 坠落 山崖 山上 滑道 玻璃 道 好玩 玻璃 道 去过 玻璃 桥 人 刺激,景区
景区评论-1288,好,石根山,2019,ID8365,-0.2,19,56.6,0.0001903848280928822,景区评论-1288 好,景区
餐饮评论-2175,好吃 双人 套餐,瀛食精致料理,2019,ID1175,0.3333333333333333,18,54.666666666666664,0.0001838816949778132,餐饮评论-2175 好吃 双人 套餐,特色餐饮
餐饮评论-1749,比较 好 好吃 小孩 喜欢 位置 好 单人 餐,瀛食精致料理,2019,ID749,0.21052631578947367,18,54.421052631578945,0.00018305552561655216,餐饮评论-1749 比较 好 好吃 小孩 喜欢 位置 好 单人 餐,特色餐饮
景区评论-1537,不错 一整天 全包,乐天温泉度假村,2019,ID8614,0.16666666666666666,18,54.333333333333336,0.0001827604651303875,景区评论-1537 不错 一整天 全包,景区
餐饮评论-2129,比食 知道 分量 超足 环境 回归 怀抱 元 代金券 张可 叠加 张,瀛食精致料理,2019,ID1129,0.16129032258064516,18,54.32258064516129,0.00018272429642563184,餐饮评论-2129 比食 知道 分量 超足 环境 回归 怀抱 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-1101,芒果 寿司 三文鱼 厚切 蔬菜 沙拉 寿司 双人 餐,瀛食精致料理,2018,ID101,0.15384615384615385,18,54.30769230769231,0.00018267421668058552,餐饮评论-1101 芒果 寿司 三文鱼 厚切 蔬菜 沙拉 寿司 双人 餐,特色餐饮
景区评论-1439,不错 好 全家 一起 玩 开心,乐天温泉度假村,2019,ID8516,0.15384615384615385,18,54.30769230769231,0.00018267421668058552,景区评论-1439 不错 好 全家 一起 玩 开心,景区
景区评论-1142,环境 好 自助餐厅 比较 好吃 休息 间 一应 具全 开房 钱 不用 月底 以前 再来,乐天温泉度假村,2018,ID8219,0.12,18,54.24,0.00018244652077310832,景区评论-1142 环境 好 自助餐厅 比较 好吃 休息 间 一应 具全 开房 钱 不用 月底 以前 再来,景区
旅游攻略-1136,乐天 温泉 度假村 超 五星 度假 酒店 粤西 度假 好去处 乐天 温泉 度假村 门票 酒店 总代理 预订 特呈岛 成人 门票 往返 船票 红嘴鸥 游船 成人 票 乐天 温泉 度假村 乐天 温泉 度假村 属 乐天 南 海之滨 水果 市 美誉 之城 毗邻 沈海 西部 沿海 高速 距 机场 分钟 车程 火车站 分钟 公里 公里 度假村 占地面积 总 建筑面积 乐天 温泉 度假村 超 五星级 乐天 花园酒店 充满 浓郁 风情 乐天 冰 泉水 乐天 温泉 度假 自然风光 养生 商务会议 旅游 度假胜地 乐天 温泉 度假村 门票 酒店 总代理 预订 乐天 温泉 度假区 度假 酒店 粤西 地区 少数 挂牌 五星级 酒店 布局 回归自然 建筑 豪华 典雅 红树林 西餐厅 幽静 欧式 大堂 酒廊 乐 满天 中餐厅 大厅 间 厢房 间 豪华 客套 房间 会议 间 中空 无柱式 豪华 宴会厅 间 高 会议室 间 量贩式 包房 健身房 美式 桌球 斯诺克 台球 乒乓球室 棋牌室 间 地面 停车位 地下 停车位 大巴 停车位 乐天 温泉 度假村 绿化率 达 独具匠心 集 度假 奢华 优雅 气度 超凡 花园式 酒店 属 粤西 地区 最 端的 花园式 酒店 都市人 品味 世外桃源 行政区 茂南 商业区 酒店 地址 茂南 乐天 大道 号 乐天 温泉 度假村 门票 酒店 总代理 预订 膳食 安排 自助 早餐 会议厅 商务中心 外币 兑换 旅游 票务 洗衣 送餐 叫车 专职 行李 员 行李 寄存 叫醒 接机 租车 礼宾 干洗 传真 复印 熨衣 擦鞋 婚宴 办理 入住 退房 手续 水上运动 信用卡 结算 小时 大堂 经理 通用 中餐厅 西餐厅 咖啡厅 酒吧 停车场 残疾人 客房 日式 餐厅 前台 贵重物品 保险柜 自动 取款机 旅游 交通图 赠送 大堂 电梯 空调 中央空调 餐厅 多功能厅 无烟 楼层 楼层 酒廊 大堂 报纸 棋牌室 健身 室 按摩室 室外 游泳池 茶室 桌球室 乒乓球室 台球 篮球 夜总会 温泉 客房 长途电话 长途电话 拖鞋 书桌 浴室 化妆 放大镜 小时 热水 电热水壶 咖啡壶 茶壶 洗漱 样 迷你 熨衣 小 冰箱 浴衣 电源插座 电压 插座 浴缸 吹风机 房内 保险箱 中央空调 衣柜 衣橱 闹钟 坐卧 两用 长 沙发 备用 床具 床具 毯子 被子 沙发 电子秤 淋浴间 有线 频道 液晶 电视机 洗漱 样 以内 电视机 用餐 区 唤醒 报纸 淋浴 浴室 城景 连通 房 洗浴 间 电话传真 花园 景 洗浴 间 电视 风景 共用 浴室 无 热水 交通 名称 位置 距 酒店 东 火车站 公里 火车站 公里 市中心 公里 东 火车站 公里 乐天 温泉 度假村 门票 酒店 总代理 预订,乐天温泉度假村,2019,ID9359,0.11005291005291006,18,54.22010582010582,0.0001823796029282461,旅游攻略-1136 乐天 温泉 度假村 超 五星 度假 酒店 粤西 度假 好去处 乐天 温泉 度假村 门票 酒店 总代理 预订 特呈岛 成人 门票 往返 船票 红嘴鸥 游船 成人 票 乐天 温泉 度假村 乐天 温泉 度假村 属 乐天 南 海之滨 水果 市 美誉 之城 毗邻 沈海 西部 沿海 高速 距 机场 分钟 车程 火车站 分钟 公里 公里 度假村 占地面积 总 建筑面积 乐天 温泉 度假村 超 五星级 乐天 花园酒店 充满 浓郁 风情 乐天 冰 泉水 乐天 温泉 度假 自然风光 养生 商务会议 旅游 度假胜地 乐天 温泉 度假村 门票 酒店 总代理 预订 乐天 温泉 度假区 度假 酒店 粤西 地区 少数 挂牌 五星级 酒店 布局 回归自然 建筑 豪华 典雅 红树林 西餐厅 幽静 欧式 大堂 酒廊 乐 满天 中餐厅 大厅 间 厢房 间 豪华 客套 房间 会议 间 中空 无柱式 豪华 宴会厅 间 高 会议室 间 量贩式 包房 健身房 美式 桌球 斯诺克 台球 乒乓球室 棋牌室 间 地面 停车位 地下 停车位 大巴 停车位 乐天 温泉 度假村 绿化率 达 独具匠心 集 度假 奢华 优雅 气度 超凡 花园式 酒店 属 粤西 地区 最 端的 花园式 酒店 都市人 品味 世外桃源 行政区 茂南 商业区 酒店 地址 茂南 乐天 大道 号 乐天 温泉 度假村 门票 酒店 总代理 预订 膳食 安排 自助 早餐 会议厅 商务中心 外币 兑换 旅游 票务 洗衣 送餐 叫车 专职 行李 员 行李 寄存 叫醒 接机 租车 礼宾 干洗 传真 复印 熨衣 擦鞋 婚宴 办理 入住 退房 手续 水上运动 信用卡 结算 小时 大堂 经理 通用 中餐厅 西餐厅 咖啡厅 酒吧 停车场 残疾人 客房 日式 餐厅 前台 贵重物品 保险柜 自动 取款机 旅游 交通图 赠送 大堂 电梯 空调 中央空调 餐厅 多功能厅 无烟 楼层 楼层 酒廊 大堂 报纸 棋牌室 健身 室 按摩室 室外 游泳池 茶室 桌球室 乒乓球室 台球 篮球 夜总会 温泉 客房 长途电话 长途电话 拖鞋 书桌 浴室 化妆 放大镜 小时 热水 电热水壶 咖啡壶 茶壶 洗漱 样 迷你 熨衣 小 冰箱 浴衣 电源插座 电压 插座 浴缸 吹风机 房内 保险箱 中央空调 衣柜 衣橱 闹钟 坐卧 两用 长 沙发 备用 床具 床具 毯子 被子 沙发 电子秤 淋浴间 有线 频道 液晶 电视机 洗漱 样 以内 电视机 用餐 区 唤醒 报纸 淋浴 浴室 城景 连通 房 洗浴 间 电话传真 花园 景 洗浴 间 电视 风景 共用 浴室 无 热水 交通 名称 位置 距 酒店 东 火车站 公里 火车站 公里 市中心 公里 东 火车站 公里 乐天 温泉 度假村 门票 酒店 总代理 预订,酒店
景区评论-1528,水汇 前台 超级 好 表扬 只不过 餐厅 东西 有点 凉 吃 肚子 受不了 有点 疼要 下 认真 看到 谢谢,乐天温泉度假村,2019,ID8605,0.10810810810810811,18,54.21621621621622,0.00018236651950831904,景区评论-1528 水汇 前台 超级 好 表扬 只不过 餐厅 东西 有点 凉 吃 肚子 受不了 有点 疼要 下 认真 看到 谢谢,景区
餐饮评论-1306,环境 优雅 东西 略贵 双人 餐,瀛食精致料理,2018,ID306,0.1,18,54.2,0.00018231197319141723,餐饮评论-1306 环境 优雅 东西 略贵 双人 餐,特色餐饮
餐饮评论-1120,人去 吃 套餐 好好 享受 午餐 套餐 选,瀛食精致料理,2018,ID120,0.09523809523809523,18,54.19047619047619,0.00018227993805291937,餐饮评论-1120 人去 吃 套餐 好好 享受 午餐 套餐 选,特色餐饮
旅游攻略-1038,逸 生态园 青春 散场 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 七月 流火 高佬 如途 吃 瓜 群众 为荣 日不落 满满 香电城严 家祠 冼太 故里 牙象 好心 湖 露天矿 馆 风和日丽 骑行 新林 紫气东来 邂逅 梧桐 心宽 益寿 德高 可延 年 六韬 珠宝 禧 荟一城 水东 鸭 粥 品享 两人 吴川霞 街 村林 召棠 故里 吴阳镇 蛤岭 村 第三届 荷花 节品 生态 水果 游醉美 新安 金山 采摘 储良 龙眼 羊角 品尝 麻辣 龙虾 花开 富贵 逸 生态 月明 高照 海尾 高球 逸 生态园 青春 散场 三防 应急 演练 红旗 文冲 社区 逸 生态园 轮船 餐厅 老同学 青春 散场 逸 水上 音乐会 南香 夜色 观摩 学习 保罗 影像 乔恩 保罗 一名 才华 作家 位 摄影师 摄影师 相比 保罗 绘画 亦 油画 亦 水彩画 唯美 细腻 气息 小说 封面 文中 插图 高佬 说 赞赏,高佬乡,2019,ID9304,0.09090909090909091,18,54.18181818181818,0.00018225081519973946,旅游攻略-1038 逸 生态园 青春 散场 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 七月 流火 高佬 如途 吃 瓜 群众 为荣 日不落 满满 香电城严 家祠 冼太 故里 牙象 好心 湖 露天矿 馆 风和日丽 骑行 新林 紫气东来 邂逅 梧桐 心宽 益寿 德高 可延 年 六韬 珠宝 禧 荟一城 水东 鸭 粥 品享 两人 吴川霞 街 村林 召棠 故里 吴阳镇 蛤岭 村 第三届 荷花 节品 生态 水果 游醉美 新安 金山 采摘 储良 龙眼 羊角 品尝 麻辣 龙虾 花开 富贵 逸 生态 月明 高照 海尾 高球 逸 生态园 青春 散场 三防 应急 演练 红旗 文冲 社区 逸 生态园 轮船 餐厅 老同学 青春 散场 逸 水上 音乐会 南香 夜色 观摩 学习 保罗 影像 乔恩 保罗 一名 才华 作家 位 摄影师 摄影师 相比 保罗 绘画 亦 油画 亦 水彩画 唯美 细腻 气息 小说 封面 文中 插图 高佬 说 赞赏,景点
餐饮评论-1663,菜品 口味 差 一分钱 不肯 少 双人 餐,瀛食精致料理,2018,ID663,0.09090909090909091,18,54.18181818181818,0.00018225081519973946,餐饮评论-1663 菜品 口味 差 一分钱 不肯 少 双人 餐,特色餐饮
旅游攻略-1057,雄伟 家居 喜临门 骄阳 兰多 美丽 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 八月 飘香 高佬 醉途防 韦帕 红旗 饭堂 开伙 饭贺 八一 北方 食馆 包 饺子 雄伟 家居 床垫 焕新季 女神 战队 喜临门 初探 九树 农庄 公寓 盛邀 日不落 群 美食 荟 雄伟 家居 喜临门 骄傲 兰多 美丽 雄伟 家居 匠心独运 雄伟 家居 营销 布 兰斯 品尚 爱 回家 富 丹尼斯 好 沙发 红木 馆 传承 经典,高佬乡,2019,ID9319,0.08806818181818182,18,54.17613636363637,0.00018223170332734017,旅游攻略-1057 雄伟 家居 喜临门 骄阳 兰多 美丽 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 八月 飘香 高佬 醉途防 韦帕 红旗 饭堂 开伙 饭贺 八一 北方 食馆 包 饺子 雄伟 家居 床垫 焕新季 女神 战队 喜临门 初探 九树 农庄 公寓 盛邀 日不落 群 美食 荟 雄伟 家居 喜临门 骄傲 兰多 美丽 雄伟 家居 匠心独运 雄伟 家居 营销 布 兰斯 品尚 爱 回家 富 丹尼斯 好 沙发 红木 馆 传承 经典,景点
景区评论-1364,开会时间 看柯南曼 内斯 曼曼 内斯 曼 少男少女 惊喜 惊喜 惊喜 难兄难弟 拿到 奶奶 大男大女 亟待解决 加拿大籍 心心念念 想,乐天温泉度假村,2019,ID8441,0.08571428571428572,18,54.17142857142857,0.0001822158677759236,景区评论-1364 开会时间 看柯南曼 内斯 曼曼 内斯 曼 少男少女 惊喜 惊喜 惊喜 难兄难弟 拿到 奶奶 大男大女 亟待解决 加拿大籍 心心念念 想,景区
旅游攻略-1054,雄伟 家居 床垫 焕新季 女神 战队 喜临门 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 八月 飘香 高佬 醉途防 韦帕 红旗 饭堂 开伙 饭贺 八一 北方 食馆 包 饺子 雄伟 家居 床垫 焕新季 女神 战队 喜临门 初探 九树 农庄 公寓 盛邀 日不落 群 美食 荟 雄伟 家居 始于 雄伟 家 俬 易 成风 书法 风光 独好 印尼 红木 财源滚滚,高佬乡,2019,ID9316,0.08306709265175719,18,54.16613418530351,0.00018219805910468196,旅游攻略-1054 雄伟 家居 床垫 焕新季 女神 战队 喜临门 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 八月 飘香 高佬 醉途防 韦帕 红旗 饭堂 开伙 饭贺 八一 北方 食馆 包 饺子 雄伟 家居 床垫 焕新季 女神 战队 喜临门 初探 九树 农庄 公寓 盛邀 日不落 群 美食 荟 雄伟 家居 始于 雄伟 家 俬 易 成风 书法 风光 独好 印尼 红木 财源滚滚,景点
旅游攻略-1050,孵化园 御墅园 鲜生 花甲 粉 无界 居 美食 荟得福 私房 菜 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 七月 流火 高佬 如途 吃 瓜 群众 为荣 日不落 满满 香电城严 家祠 冼太 故里 牙象 好心 湖 露天矿 馆 风和日丽 骑行 新林 紫气东来 邂逅 梧桐 心宽 益寿 德高 可延 年 六韬 珠宝 禧 荟一城 水东 鸭 粥 品享 两人 吴川霞 街 村林 召棠 故里 吴阳镇 蛤岭 村 第三届 荷花 节品 生态 水果 游醉美 新安 金山 采摘 储良 龙眼 羊角 品尝 麻辣 龙虾 花开 富贵 逸 生态 月明 高照 海尾 高球 逸 生态园 青春 散场 三防 应急 演练 红旗 文冲 社区 上等 愿结 中等 缘享 下等 福择 平处 坐向 宽 处行 小东江 君看 一叶 舟 油城 路 惯食 高价 粥 男篮赛 睎 望队 二分 不敌 夜阑珊 小东江 竹排 渔者 小东江 晚霞 璀璨 音乐 喷泉 挑战 男篮 第九 寻鲜 铜板 岭 民宿 溯源 浸泡 沙琅江 源头 孵化园 御墅园 鲜生 花甲 粉 无界 居 美食 荟得福 私房 菜 韦帕 台风 逼近 雨夜 徒步 粤西 孵化园 探访 御墅园 幸福 路鲜生 花甲 粉 开张 粤西 驴友 凤梨 菠萝 得福 私房 菜弹口 牛肉丸 无界 居 亮灯 美食 荟 烤鸡 饮 啤 高佬 说 赞赏,高佬乡,2019,ID9312,0.08187134502923976,18,54.16374269005848,0.00018219001485713583,旅游攻略-1050 孵化园 御墅园 鲜生 花甲 粉 无界 居 美食 荟得福 私房 菜 友情链接 廿三 细数 一月 行程 小年 美言 猪事 顺利 一月份 投保 百万 红色 福特车 细数 二月 激情 乡 旅行 二月份 三月 天 高佬 乡 旅路 三月份 人间 四月 天 高佬 京城 客 四月份 五月 高佬 行程 攻略 五月份 六月 高佬 行者 无疆 六月份 七月 流火 高佬 如途 吃 瓜 群众 为荣 日不落 满满 香电城严 家祠 冼太 故里 牙象 好心 湖 露天矿 馆 风和日丽 骑行 新林 紫气东来 邂逅 梧桐 心宽 益寿 德高 可延 年 六韬 珠宝 禧 荟一城 水东 鸭 粥 品享 两人 吴川霞 街 村林 召棠 故里 吴阳镇 蛤岭 村 第三届 荷花 节品 生态 水果 游醉美 新安 金山 采摘 储良 龙眼 羊角 品尝 麻辣 龙虾 花开 富贵 逸 生态 月明 高照 海尾 高球 逸 生态园 青春 散场 三防 应急 演练 红旗 文冲 社区 上等 愿结 中等 缘享 下等 福择 平处 坐向 宽 处行 小东江 君看 一叶 舟 油城 路 惯食 高价 粥 男篮赛 睎 望队 二分 不敌 夜阑珊 小东江 竹排 渔者 小东江 晚霞 璀璨 音乐 喷泉 挑战 男篮 第九 寻鲜 铜板 岭 民宿 溯源 浸泡 沙琅江 源头 孵化园 御墅园 鲜生 花甲 粉 无界 居 美食 荟得福 私房 菜 韦帕 台风 逼近 雨夜 徒步 粤西 孵化园 探访 御墅园 幸福 路鲜生 花甲 粉 开张 粤西 驴友 凤梨 菠萝 得福 私房 菜弹口 牛肉丸 无界 居 亮灯 美食 荟 烤鸡 饮 啤 高佬 说 赞赏,民宿
