语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
餐饮评论-3480,东西 美味 我家 小孩 圣诞 双人 套餐,瀛食精致料理,2020,ID2480,0.1111111111111111,116,348.22222222222223,0.00014083952351644495,餐饮评论-3480 东西 美味 我家 小孩 圣诞 双人 套餐,特色餐饮
餐饮评论-3803,好 双人 餐,瀛食精致料理,2021,ID2803,0.1111111111111111,116,348.22222222222223,0.00014083952351644495,餐饮评论-3803 好 双人 餐,特色餐饮
餐饮评论-3323,好吃 环境 好 便宜 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID2323,0.1111111111111111,116,348.22222222222223,0.00014083952351644495,餐饮评论-3323 好吃 环境 好 便宜 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3461,环境 好 味道 超赞 干净 小伙伴 打卡 蔬菜 沙拉 很赞 鳗鱼 寿司 打卡 芒果 寿司 入口 即容 沙拉酱 超赞 吃 过后 还会 再 双人 套餐,瀛食精致料理,2020,ID2461,0.10606060606060606,116,348.2121212121212,0.00014083543813257546,餐饮评论-3461 环境 好 味道 超赞 干净 小伙伴 打卡 蔬菜 沙拉 很赞 鳗鱼 寿司 打卡 芒果 寿司 入口 即容 沙拉酱 超赞 吃 过后 还会 再 双人 套餐,特色餐饮
餐饮评论-3495,环境 安静 舒适 日式 动漫 装修 冬日 里 第一杯 玄米 茶 点 双人 套餐 西式 牛排 日式 料理 相碰撞 刺身 新鲜 口感 鲜甜 黑椒 牛扒 肉嫩 多汁 新鲜 芥末 沾 寿司 苹果 沙拉 爽口 解腻 强烈推荐 芒鹅 寿司 入口 即化 淡淡的 果香 芒鹅 寿司 青苹果 沙拉 蟹 棒 寿司 圣诞 双人 套餐,瀛食精致料理,2020,ID2495,0.10576923076923077,116,348.21153846153845,0.00014083520243735222,餐饮评论-3495 环境 安静 舒适 日式 动漫 装修 冬日 里 第一杯 玄米 茶 点 双人 套餐 西式 牛排 日式 料理 相碰撞 刺身 新鲜 口感 鲜甜 黑椒 牛扒 肉嫩 多汁 新鲜 芥末 沾 寿司 苹果 沙拉 爽口 解腻 强烈推荐 芒鹅 寿司 入口 即化 淡淡的 果香 芒鹅 寿司 青苹果 沙拉 蟹 棒 寿司 圣诞 双人 套餐,特色餐饮
餐饮评论-3462,打卡 打卡 超级 喜欢 南瓜 蛋挞 超赞 冰激淋 口感 入口 溶 环境 好 干净 服务员 小姐姐 好 双人 套餐,瀛食精致料理,2020,ID2462,0.10526315789473684,116,348.2105263157895,0.0001408347930719645,餐饮评论-3462 打卡 打卡 超级 喜欢 南瓜 蛋挞 超赞 冰激淋 口感 入口 溶 环境 好 干净 服务员 小姐姐 好 双人 套餐,特色餐饮
餐饮评论-6969,垃圾 上錯 菜 還有 別人 負責大 双人 餐,瀛食精致料理,2021,ID5969,0.10526315789473684,116,348.2105263157895,0.0001408347930719645,餐饮评论-6969 垃圾 上錯 菜 還有 別人 負責大 双人 餐,特色餐饮
餐饮评论-3681,好吃 菜品 不错 环境 好性 价比高 双人 餐,瀛食精致料理,2021,ID2681,0.10526315789473684,116,348.2105263157895,0.0001408347930719645,餐饮评论-3681 好吃 菜品 不错 环境 好性 价比高 双人 餐,特色餐饮
餐饮评论-7192,灯光 雨水 交织 中 鲜红 党旗 体育场 舞台 圆 心中 缓缓 升起 肃穆 温暖 百年 风雨 路 奋斗 铸 雨中 升起 党旗 升腾 所有人 心中 感动 真情 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID6192,0.10526315789473684,116,348.2105263157895,0.0001408347930719645,餐饮评论-7192 灯光 雨水 交织 中 鲜红 党旗 体育场 舞台 圆 心中 缓缓 升起 肃穆 温暖 百年 风雨 路 奋斗 铸 雨中 升起 党旗 升腾 所有人 心中 感动 真情 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-4003,不错 味道 好 双人 套餐,瀛食精致料理,2021,ID3003,0.1,116,348.2,0.00014083053567193207,餐饮评论-4003 不错 味道 好 双人 套餐,特色餐饮
餐饮评论-6355,好处 有超 下次 吃 双人 餐,瀛食精致料理,2021,ID5355,0.1,116,348.2,0.00014083053567193207,餐饮评论-6355 好处 有超 下次 吃 双人 餐,特色餐饮
餐饮评论-6206,好吃 吃 次 人均 左右 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID5206,0.09523809523809523,116,348.1904761904762,0.00014082668373856943,餐饮评论-6206 好吃 吃 次 人均 左右 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-4106,吃 寿司 每次 想到 这家 店 好 双人 套餐,瀛食精致料理,2021,ID3106,0.09523809523809523,116,348.1904761904762,0.00014082668373856943,餐饮评论-4106 吃 寿司 每次 想到 这家 店 好 双人 套餐,特色餐饮
餐饮评论-3697,小孩 吃 开心 味道 不错 下次 再来 寿司 船 双人 套餐,瀛食精致料理,2021,ID2697,0.09523809523809523,116,348.1904761904762,0.00014082668373856943,餐饮评论-3697 小孩 吃 开心 味道 不错 下次 再来 寿司 船 双人 套餐,特色餐饮
餐饮评论-6124,味道 不错 下次 还会 再来 土豆泥 好吃 芝士 焗 土豆 建议 单人,瀛食精致料理,2021,ID5124,0.09090909090909091,116,348.1818181818182,0.00014082318198096702,餐饮评论-6124 味道 不错 下次 还会 再来 土豆泥 好吃 芝士 焗 土豆 建议 单人,特色餐饮
餐饮评论-6607,好吃 好吃 月 会去 一两次 小聚 选定 摆盘 真的 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID5607,0.08823529411764706,116,348.1764705882353,0.0001408210191306832,餐饮评论-6607 好吃 好吃 月 会去 一两次 小聚 选定 摆盘 真的 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3377,好吃 不错 两个 糕点 真的 合 口味 爱 爱 单人 套餐,瀛食精致料理,2020,ID2377,0.08695652173913043,116,348.17391304347825,0.0001408199847240257,餐饮评论-3377 好吃 不错 两个 糕点 真的 合 口味 爱 爱 单人 套餐,特色餐饮
餐饮评论-3343,上菜 秒杀 套餐 真的 真的 赞大 双人 餐,瀛食精致料理,2020,ID2343,0.08695652173913043,116,348.17391304347825,0.0001408199847240257,餐饮评论-3343 上菜 秒杀 套餐 真的 真的 赞大 双人 餐,特色餐饮
餐饮评论-5796,吃 家 日料 以后 再也 不想 吃 家 厨师 菜品 做 口味 超级 棒 环境 好 装修 喜欢 卫生 收拾 干净 服务员 好 菜品 点 菜 看着 食欲 刺身 拼盘 鹅 肝 寿司 好吃 食材 新鲜 口感 好 正宗 日本料理 芝士 焗 土豆 建议 单人,瀛食精致料理,2021,ID4796,0.08653846153846154,116,348.1730769230769,0.00014081964655261842,餐饮评论-5796 吃 家 日料 以后 再也 不想 吃 家 厨师 菜品 做 口味 超级 棒 环境 好 装修 喜欢 卫生 收拾 干净 服务员 好 菜品 点 菜 看着 食欲 刺身 拼盘 鹅 肝 寿司 好吃 食材 新鲜 口感 好 正宗 日本料理 芝士 焗 土豆 建议 单人,特色餐饮
餐饮评论-3729,超级 好 喜欢 味道 好 每件 精华 寿司 船 双人 套餐,瀛食精致料理,2021,ID2729,0.08333333333333333,116,348.1666666666667,0.0001408170539051628,餐饮评论-3729 超级 好 喜欢 味道 好 每件 精华 寿司 船 双人 套餐,特色餐饮
餐饮评论-4971,好吃 小贵 材料 新鲜 回头客 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID3971,0.08333333333333333,116,348.1666666666667,0.0001408170539051628,餐饮评论-4971 好吃 小贵 材料 新鲜 回头客 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3605,大人 小孩 喜欢 食食材 新鲜 多点 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID2605,0.08333333333333333,116,348.1666666666667,0.0001408170539051628,餐饮评论-3605 大人 小孩 喜欢 食食材 新鲜 多点 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3622,鳗鱼 热卷 铁达尼 菜单 元 套餐 上面 元 精选 四人 套餐,瀛食精致料理,2021,ID2622,0.08,116,348.16,0.00014081435755180894,餐饮评论-3622 鳗鱼 热卷 铁达尼 菜单 元 套餐 上面 元 精选 四人 套餐,特色餐饮
餐饮评论-2668,好吃 完事 环境 不错 厕所 干净 喷 香水 儿 单人 套餐,瀛食精致料理,2020,ID1668,0.08,116,348.16,0.00014081435755180894,餐饮评论-2668 好吃 完事 环境 不错 厕所 干净 喷 香水 儿 单人 套餐,特色餐饮
餐饮评论-3699,瀛 食 寿司 孩子 最爱 环境 好 卫生 干净 味道 不错 寿司 船 双人 套餐,瀛食精致料理,2021,ID2699,0.07692307692307693,116,348.15384615384613,0.00014081186861025153,餐饮评论-3699 瀛 食 寿司 孩子 最爱 环境 好 卫生 干净 味道 不错 寿司 船 双人 套餐,特色餐饮
餐饮评论-4658,拉面 味道 真的 相对 食物 拉面 败笔 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID3658,0.07692307692307693,116,348.15384615384613,0.00014081186861025153,餐饮评论-4658 拉面 味道 真的 相对 食物 拉面 败笔 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-2674,形容 好吃 感觉 一次 一次 点餐 小孩子 喜欢 材料 新鲜 店家 好好 买 套餐 好吃 省钱 豪华 寿司 船 建议 人,瀛食精致料理,2020,ID1674,0.07692307692307693,116,348.15384615384613,0.00014081186861025153,餐饮评论-2674 形容 好吃 感觉 一次 一次 点餐 小孩子 喜欢 材料 新鲜 店家 好好 买 套餐 好吃 省钱 豪华 寿司 船 建议 人,特色餐饮
餐饮评论-7286,喜欢 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID6286,0.07692307692307693,116,348.15384615384613,0.00014081186861025153,餐饮评论-7286 喜欢 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6546,垃圾 上个 东西 超级 久 告诉 打包 一楼 东西 超级 咸 茶水 不加 半天 人理 盛宴 四人 套餐 包间,瀛食精致料理,2021,ID5546,0.07317073170731707,116,348.1463414634146,0.00014080883331566934,餐饮评论-6546 垃圾 上个 东西 超级 久 告诉 打包 一楼 东西 超级 咸 茶水 不加 半天 人理 盛宴 四人 套餐 包间,特色餐饮
餐饮评论-5732,第一次 吃 这家 日料 店 出乎意料 刺身 新鲜 分量 很足 秋刀鱼 好吃 不腥 鱼肉 很嫩 很厚 寿司 一口 超 最后 一份 沙拉 战斗 解腻 必备 点 菜品 踩 雷 装修 很棒 还会 再来 芝士 焗 土豆 建议 单人,瀛食精致料理,2021,ID4732,0.07228915662650602,116,348.144578313253,0.00014080812020429159,餐饮评论-5732 第一次 吃 这家 日料 店 出乎意料 刺身 新鲜 分量 很足 秋刀鱼 好吃 不腥 鱼肉 很嫩 很厚 寿司 一口 超 最后 一份 沙拉 战斗 解腻 必备 点 菜品 踩 雷 装修 很棒 还会 再来 芝士 焗 土豆 建议 单人,特色餐饮
餐饮评论-2766,好吃 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID1766,0.07142857142857142,116,348.14285714285717,0.00014080742407175618,餐饮评论-2766 好吃 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3513,好 泡菜 炒 拉面 好吃 榴莲 焗 卷 冬天 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID2513,0.07142857142857142,116,348.14285714285717,0.00014080742407175618,餐饮评论-3513 好 泡菜 炒 拉面 好吃 榴莲 焗 卷 冬天 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-7306,东西 贵点 双人 餐,瀛食精致料理,2021,ID6306,0.07142857142857142,116,348.14285714285717,0.00014080742407175618,餐饮评论-7306 东西 贵点 双人 餐,特色餐饮
餐饮评论-3586,第一次 过去 点 双人 餐 套餐 份量 兩个 女生 食 刚刚 好 喜欢 再加 一份 刺身 疫情 最近 不太敢 食 刺身 沒点 餐廳 整體 感觉 不錯 服務態度 好 菜色 多樣 花 味道 不錯 價格 下次 還會 再 双人 餐,瀛食精致料理,2021,ID2586,0.07042253521126761,116,348.14084507042253,0.00014080661028301758,餐饮评论-3586 第一次 过去 点 双人 餐 套餐 份量 兩个 女生 食 刚刚 好 喜欢 再加 一份 刺身 疫情 最近 不太敢 食 刺身 沒点 餐廳 整體 感觉 不錯 服務態度 好 菜色 多樣 花 味道 不錯 價格 下次 還會 再 双人 餐,特色餐饮
餐饮评论-6610,粉丝 喜欢 人数 凑 一下 双数 要点 双份 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID5610,0.06896551724137931,116,348.13793103448273,0.00014080543169243064,餐饮评论-6610 粉丝 喜欢 人数 凑 一下 双数 要点 双份 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-5556,套餐 单人 套餐 红色 盒子 点 宝宝 套餐 喜欢 分量 不错 说 好吃 出新 套餐 还会 再来 地区 来说 这是 不错 日料 店 环境 不错 单人 套餐,瀛食精致料理,2021,ID4556,0.0641025641025641,116,348.12820512820514,0.000140801498020429,餐饮评论-5556 套餐 单人 套餐 红色 盒子 点 宝宝 套餐 喜欢 分量 不错 说 好吃 出新 套餐 还会 再来 地区 来说 这是 不错 日料 店 环境 不错 单人 套餐,特色餐饮
餐饮评论-3604,喜欢 食 环境 干净 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID2604,0.0625,116,348.125,0.0001408002016967012,餐饮评论-3604 喜欢 食 环境 干净 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3730,超级 好吃 致爱 回头 吃次 数不清 环境 舒服 好 老板 好 东西 令人 想进 店 再 吃 双人 套餐,瀛食精致料理,2021,ID2730,0.058823529411764705,116,348.11764705882354,0.0001407972277775609,餐饮评论-3730 超级 好吃 致爱 回头 吃次 数不清 环境 舒服 好 老板 好 东西 令人 想进 店 再 吃 双人 套餐,特色餐饮
餐饮评论-3300,冬日 双人 套餐 想去 试试 味道 昨天 看到 老板 讲有 优惠券 秒杀 今日 正好 周末 得闲 去试 秒杀 优惠卷 真的 两个 人食 足够 环境 好好 味道 不错 喜欢 试试 认为 不错 双人 餐,瀛食精致料理,2020,ID2300,0.05714285714285714,116,348.1142857142857,0.0001407958682716682,餐饮评论-3300 冬日 双人 套餐 想去 试试 味道 昨天 看到 老板 讲有 优惠券 秒杀 今日 正好 周末 得闲 去试 秒杀 优惠卷 真的 两个 人食 足够 环境 好好 味道 不错 喜欢 试试 认为 不错 双人 餐,特色餐饮
餐饮评论-5558,好 几次 套餐 双人 餐 芒果 寿司 海鲜 炒 乌冬蟹 籽 海草 寿司 海草 小吃 芝士 酸奶 蛋糕 寿司 拼盘 口味 不错 中规中矩 新 菜品 新 套餐 哈哈哈哈 环境 优雅 不错 服务员 好 双人 餐,瀛食精致料理,2021,ID4558,0.05405405405405406,116,348.1081081081081,0.00014079336972029787,餐饮评论-5558 好 几次 套餐 双人 餐 芒果 寿司 海鲜 炒 乌冬蟹 籽 海草 寿司 海草 小吃 芝士 酸奶 蛋糕 寿司 拼盘 口味 不错 中规中矩 新 菜品 新 套餐 哈哈哈哈 环境 优雅 不错 服务员 好 双人 餐,特色餐饮
餐饮评论-4287,环境 好 套餐 最后 一张 图 感觉 两个 肯定 吃 太饱 另加 一点 小吃 味道 不错 双人 餐,瀛食精致料理,2021,ID3287,0.05128205128205128,116,348.1025641025641,0.0001407911274306065,餐饮评论-4287 环境 好 套餐 最后 一张 图 感觉 两个 肯定 吃 太饱 另加 一点 小吃 味道 不错 双人 餐,特色餐饮
餐饮评论-3321,之前 吃 评论 试一试 环境 装修 喜欢 可爱 玩偶 想 套餐 好 热 毛巾 擦手 牛肉 寿司 味道好 芥末 山葵 肉 蘸 料 记得 别加 酱油 味道 喔 双人 餐,瀛食精致料理,2020,ID2321,0.05063291139240506,116,348.1012658227848,0.00014079060233745093,餐饮评论-3321 之前 吃 评论 试一试 环境 装修 喜欢 可爱 玩偶 想 套餐 好 热 毛巾 擦手 牛肉 寿司 味道好 芥末 山葵 肉 蘸 料 记得 别加 酱油 味道 喔 双人 餐,特色餐饮
餐饮评论-3774,好味 好 沙拉 好吃 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID2774,0.05,116,348.1,0.00014079009037162426,餐饮评论-3774 好味 好 沙拉 好吃 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3297,套餐 冬日 双人 套餐 套餐 两个 人 吃 刚刚 好 周末 人多 上菜 稍慢 美食 耐心 一等 好 煎 饺 好吃 配 煎 饺 蘸 酱 酸度 入口 瞬间 味蕾 唤醒 惊喜 火 炙 寿司 渐冷 天气 热乎乎 熨帖 胃 焦糖 卷 很漂亮 三文鱼 焦糖 入口 微脆 配上 半熟 三文鱼 柔软 焦脆 混合 不错 烧 牛肉 寿司 火枪 烧 一下 感觉 挺好玩 味道 太大 惊喜 鳕鱼 片 好吃 时 扑鼻 香味 蘸 点 饺子 醋 吃 挺好吃 双人 餐,瀛食精致料理,2020,ID2297,0.046052631578947366,116,348.0921052631579,0.00014078689732159995,餐饮评论-3297 套餐 冬日 双人 套餐 套餐 两个 人 吃 刚刚 好 周末 人多 上菜 稍慢 美食 耐心 一等 好 煎 饺 好吃 配 煎 饺 蘸 酱 酸度 入口 瞬间 味蕾 唤醒 惊喜 火 炙 寿司 渐冷 天气 热乎乎 熨帖 胃 焦糖 卷 很漂亮 三文鱼 焦糖 入口 微脆 配上 半熟 三文鱼 柔软 焦脆 混合 不错 烧 牛肉 寿司 火枪 烧 一下 感觉 挺好玩 味道 太大 惊喜 鳕鱼 片 好吃 时 扑鼻 香味 蘸 点 饺子 醋 吃 挺好吃 双人 餐,特色餐饮
餐饮评论-5759,男朋友 吃饭 瀛 食 好吃 日料 店 说 百吃 不厌 厨师 菜品 做 色香味 俱佳 鹅 肝 三文鱼 牛舌 寿司 拼盘 一绝 拍照 好看 店 里面 装修 布置 温馨 非常适合 约会 过来 品尝 芝士 焗 土豆 建议 单人,瀛食精致料理,2021,ID4759,0.045454545454545456,116,348.09090909090907,0.0001407864135261417,餐饮评论-5759 男朋友 吃饭 瀛 食 好吃 日料 店 说 百吃 不厌 厨师 菜品 做 色香味 俱佳 鹅 肝 三文鱼 牛舌 寿司 拼盘 一绝 拍照 好看 店 里面 装修 布置 温馨 非常适合 约会 过来 品尝 芝士 焗 土豆 建议 单人,特色餐饮
餐饮评论-3376,环境 不错 还好 菜品 好吃 会来 寿司 套餐 建议 人,瀛食精致料理,2020,ID2376,0.045454545454545456,116,348.09090909090907,0.0001407864135261417,餐饮评论-3376 环境 不错 还好 菜品 好吃 会来 寿司 套餐 建议 人,特色餐饮
餐饮评论-4728,知道 是不是 换 师傅 不够 以前 好吃 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID3728,0.043478260869565216,116,348.0869565217391,0.00014078481489767104,餐饮评论-4728 知道 是不是 换 师傅 不够 以前 好吃 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6763,瀛 食 环境 味道 食元 代金券 张可 叠加 张,瀛食精致料理,2021,ID5763,0.043478260869565216,116,348.0869565217391,0.00014078481489767104,餐饮评论-6763 瀛 食 环境 味道 食元 代金券 张可 叠加 张,特色餐饮
餐饮评论-2876,寿司 味道 不错 口味 偏酸鲜 咸 鳗鱼 热卷 口味 超赞 蟹 棒 肉 超大 一块 芒果 寿司 口感 清爽 芒果 满分 淮山 蘸 辣酱 配 奶茶 像是 新世界 大门 环境 好 日式 招财猫 富士山 动漫 日式 元素 不错 双人 套餐,瀛食精致料理,2020,ID1876,0.04285714285714286,116,348.0857142857143,0.00014078431247158027,餐饮评论-2876 寿司 味道 不错 口味 偏酸鲜 咸 鳗鱼 热卷 口味 超赞 蟹 棒 肉 超大 一块 芒果 寿司 口感 清爽 芒果 满分 淮山 蘸 辣酱 配 奶茶 像是 新世界 大门 环境 好 日式 招财猫 富士山 动漫 日式 元素 不错 双人 套餐,特色餐饮
餐饮评论-5094,芝士 泥 混合 软绵绵 糯 吃 芝士 焗 土豆 建议 单人,瀛食精致料理,2021,ID4094,0.041666666666666664,116,348.0833333333333,0.00014078334948823957,餐饮评论-5094 芝士 泥 混合 软绵绵 糯 吃 芝士 焗 土豆 建议 单人,特色餐饮
餐饮评论-5555,环境卫生 好 口味 食物 比较 新鲜 地区 他家 应该 算 不错 日料 店 去过 好 几次 双人 套餐 两人 吃不饱 分量 比较 少 加点 新 套餐 很久没 变过 双人 餐,瀛食精致料理,2021,ID4555,0.041666666666666664,116,348.0833333333333,0.00014078334948823957,餐饮评论-5555 环境卫生 好 口味 食物 比较 新鲜 地区 他家 应该 算 不错 日料 店 去过 好 几次 双人 套餐 两人 吃不饱 分量 比较 少 加点 新 套餐 很久没 变过 双人 餐,特色餐饮
餐饮评论-2395,套餐 双人 套餐 好 店里 上菜 很快 鳗鱼 热卷 照片 看不出 乾坤 料 足 外面 淋 酱 味道 不错 吃 会腻 一人 一块 吉列 淮山 不错 外皮 酥脆 内馅 绵软 差点 吃不出 淮山 千岛 酱 应该 加 甜 辣椒 味道 出乎意料 不错 套餐 两人 吃得饱 秋刀鱼 另点 烤 刚刚 好 外焦里嫩 老板娘 生意 好 周六 晚上 六点 多到 店 坐下 不久 服务员 告知 后面 没座 周末 提前 订座 骑小 电驴 路边 满当当 小车 实在 不好 找 车位 双人 套餐,瀛食精致料理,2020,ID1395,0.040697674418604654,116,348.0813953488372,0.00014078256566459022,餐饮评论-2395 套餐 双人 套餐 好 店里 上菜 很快 鳗鱼 热卷 照片 看不出 乾坤 料 足 外面 淋 酱 味道 不错 吃 会腻 一人 一块 吉列 淮山 不错 外皮 酥脆 内馅 绵软 差点 吃不出 淮山 千岛 酱 应该 加 甜 辣椒 味道 出乎意料 不错 套餐 两人 吃得饱 秋刀鱼 另点 烤 刚刚 好 外焦里嫩 老板娘 生意 好 周六 晚上 六点 多到 店 坐下 不久 服务员 告知 后面 没座 周末 提前 订座 骑小 电驴 路边 满当当 小车 实在 不好 找 车位 双人 套餐,特色餐饮
餐饮评论-2882,这次 就餐 感觉 很赞 比较满意 配菜 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID1882,0.04,116,348.08,0.00014078200131156267,餐饮评论-2882 这次 就餐 感觉 很赞 比较满意 配菜 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3739,每次 回家 要来 看着 瀛 食 好 开心 菜品 好 觉得 鹅 肝 寿司 惊喜 咬一口 嘴里 爆浆 感觉 吃 久 吃全 他家 菜品 机会 来元 代金券 张可 叠加 张,瀛食精致料理,2021,ID2739,0.03896103896103896,116,348.0779220779221,0.0001407811608897381,餐饮评论-3739 每次 回家 要来 看着 瀛 食 好 开心 菜品 好 觉得 鹅 肝 寿司 惊喜 咬一口 嘴里 爆浆 感觉 吃 久 吃全 他家 菜品 机会 来元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6762,喜欢 瀛 食食 饭 环境 菜色 好 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID5762,0.038461538461538464,116,348.0769230769231,0.00014078075684078396,餐饮评论-6762 喜欢 瀛 食食 饭 环境 菜色 好 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3698,此次 用餐 总体 来说 不错 觉得 比较 环境 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID2698,0.038461538461538464,116,348.0769230769231,0.00014078075684078396,餐饮评论-3698 此次 用餐 总体 来说 不错 觉得 比较 环境 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-6968,吃 次 环境 好 好 味道 太棒 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID5968,0.037037037037037035,116,348.0740740740741,0.00014077960455302591,餐饮评论-6968 吃 次 环境 好 好 味道 太棒 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3349,套餐 真的 好 抵 最主要 里面 想 吃 火焰 寿司 烧 牛肉 寿司 喜欢 有嘘 头 吃法 饺子 鳕鱼 片 味道 不错 好 真的 味道好 真的 两个 人 吃 份量 够 还好 多点 点 份 地狱 拉面 撑死 双人 餐,瀛食精致料理,2020,ID2349,0.036585365853658534,116,348.0731707317073,0.00014077923919349287,餐饮评论-3349 套餐 真的 好 抵 最主要 里面 想 吃 火焰 寿司 烧 牛肉 寿司 喜欢 有嘘 头 吃法 饺子 鳕鱼 片 味道 不错 好 真的 味道好 真的 两个 人 吃 份量 够 还好 多点 点 份 地狱 拉面 撑死 双人 餐,特色餐饮
餐饮评论-3934,寿司 挺好吃 拉面 没什么 味道 面 有点 坨 偏贵 双人 餐,瀛食精致料理,2021,ID2934,0.03571428571428571,116,348.07142857142856,0.00014077853457153627,餐饮评论-3934 寿司 挺好吃 拉面 没什么 味道 面 有点 坨 偏贵 双人 餐,特色餐饮
餐饮评论-3279,一次 就餐 觉得 环境 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID2279,0.03571428571428571,116,348.07142857142856,0.00014077853457153627,餐饮评论-3279 一次 就餐 觉得 环境 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-4356,好吃 双人 餐,瀛食精致料理,2021,ID3356,0.02727272727272727,116,348.05454545454546,0.00014077170614421158,餐饮评论-4356 好吃 双人 餐,特色餐饮
餐饮评论-3529,一次 就餐 觉得 环境 口味 接待 芒果 寿司 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID2529,0.02631578947368421,116,348.05263157894734,0.0001407709320714784,餐饮评论-3529 一次 就餐 觉得 环境 口味 接待 芒果 寿司 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3500,环境 好 满满的 日式 好 早就 想来 吃 看见 套餐 圣诞 双人 套餐 牛排 很嫩 最爱 八爪 鱼 味道 顶瓜瓜 小孩 爱 吃 寿司 水果 沙拉 大爱 配上 温度 米 茶 暖暖的 亲们 试试 圣诞 双人 套餐,瀛食精致料理,2020,ID2500,0.02564102564102564,116,348.05128205128204,0.00014077038625096144,餐饮评论-3500 环境 好 满满的 日式 好 早就 想来 吃 看见 套餐 圣诞 双人 套餐 牛排 很嫩 最爱 八爪 鱼 味道 顶瓜瓜 小孩 爱 吃 寿司 水果 沙拉 大爱 配上 温度 米 茶 暖暖的 亲们 试试 圣诞 双人 套餐,特色餐饮
餐饮评论-4888,这次 就餐 感觉 很赞 比较满意 环境 口味 吃 好 好吃 元 代金券 张可 叠加 张,瀛食精致料理,2021,ID3888,0.025,116,348.05,0.0001407698677214703,餐饮评论-4888 这次 就餐 感觉 很赞 比较满意 环境 口味 吃 好 好吃 元 代金券 张可 叠加 张,特色餐饮
餐饮评论-3262,找 玩 说 想 吃 日本料理 开 很多年 环境 感觉 来到 喜庆 节日 二楼 迎宾 熊 笨重 爱 口味 套餐 冬日 双人 套餐 分量 刚刚 好 煎 饺 觉得 很赞 牛肉 寿司 服务员 提醒 趁热打铁 讲蘸料 芥末 不沧鼻 原来 用山 葵肉 坐下 服务员 递上 热 毛巾 没见 店 说 下次 还来 双人 餐,瀛食精致料理,2020,ID2262,0.024390243902439025,116,348.0487804878049,0.00014076937448610072,餐饮评论-3262 找 玩 说 想 吃 日本料理 开 很多年 环境 感觉 来到 喜庆 节日 二楼 迎宾 熊 笨重 爱 口味 套餐 冬日 双人 套餐 分量 刚刚 好 煎 饺 觉得 很赞 牛肉 寿司 服务员 提醒 趁热打铁 讲蘸料 芥末 不沧鼻 原来 用山 葵肉 坐下 服务员 递上 热 毛巾 没见 店 说 下次 还来 双人 餐,特色餐饮
餐饮评论-3479,瀛 食 从来不 失望 超 好吃 料理 食材 新鲜 吃 日式 料理 美女 老板娘 大大的 点赞 哈哈哈 元 代金券 张可 叠加 张,瀛食精致料理,2020,ID2479,0.023255813953488372,116,348.04651162790697,0.00014076845683890142,餐饮评论-3479 瀛 食 从来不 失望 超 好吃 料理 食材 新鲜 吃 日式 料理 美女 老板娘 大大的 点赞 哈哈哈 元 代金券 张可 叠加 张,特色餐饮
