产品1ID,产品2ID,关联度,关联类型
ID487,ID600,0.7987978648923268,乡村旅游-景区
ID542,ID600,0.7868763062135526,酒店-景区
ID548,ID600,0.8651983093667203,景区-景区
ID553,ID600,0.6277991837194787,乡村旅游-景区
ID625,ID600,0.8396434179440962,景点-景区
ID692,ID600,0.8656420359021226,乡村旅游-景区
ID697,ID600,0.80975826100282,景点-景区
ID719,ID600,0.8546572107504026,景点-景区
ID735,ID600,0.8245539553780861,乡村旅游-景区
ID767,ID600,0.8494493078716516,景点-景区
ID809,ID600,0.7899053660191607,乡村旅游-景区
ID825,ID600,0.8514275390298018,酒店-景区
ID848,ID600,0.8190580547696524,景点-景区
ID879,ID600,0.8541113337314449,景区-景区
ID886,ID600,0.8473324047997749,景区-景区
ID887,ID600,0.7684848132395203,景区-景区
ID900,ID600,0.8562267788462464,景区-景区
ID107,ID601,0.4317059639147963,特色餐饮-景区
ID146,ID601,0.44873604765796293,景区-景区
ID162,ID601,0.4745847148147087,景区-景区
ID168,ID601,0.4702971192772582,景区-景区
ID208,ID601,0.7851088611549168,景区-景区
ID291,ID601,0.7414728015675145,景区-景区
ID401,ID601,0.4911019599412152,酒店-景区
ID414,ID601,0.4877190206563824,特色餐饮-景区
ID415,ID601,0.475908441535799,特色餐饮-景区
ID447,ID601,0.5810339777589677,特色餐饮-景区
ID450,ID601,0.7461995186753414,乡村旅游-景区
ID481,ID601,0.8400754085820852,景点-景区
ID540,ID601,0.7203457818862193,景区-景区
ID548,ID601,0.8834502257146922,景区-景区
ID630,ID601,0.8179799468149871,特色餐饮-景区
ID635,ID601,0.8478899659256393,景点-景区
ID697,ID601,0.8561084677301616,景点-景区
ID719,ID601,0.8397800774196249,景点-景区
ID825,ID601,0.8658007908890901,酒店-景区
ID843,ID601,0.7640211236954613,酒店-景区
ID848,ID601,0.7931691798897529,景点-景区
ID900,ID601,0.8327145396881309,景区-景区
ID264,ID602,0.8136261192695737,景区-景点
ID291,ID602,0.8307333978354169,景区-景点
ID344,ID602,0.5340408125757712,景点-景点
ID351,ID602,0.4818979282317581,景点-景点
ID401,ID602,0.5364941234729499,酒店-景点
ID414,ID602,0.5342832828714869,特色餐饮-景点
ID415,ID602,0.5286195132481213,特色餐饮-景点
ID447,ID602,0.6296448917900279,特色餐饮-景点
ID463,ID602,0.7256906187321943,乡村旅游-景点
ID487,ID602,0.807954092056847,乡村旅游-景点
ID501,ID602,0.8032545948382216,文创-景点
ID542,ID602,0.7286104528118121,酒店-景点
ID544,ID602,0.7516260508750834,景点-景点
ID548,ID602,0.7873443428606943,景区-景点
ID625,ID602,0.8282968705539056,景点-景点
ID719,ID602,0.711852336552284,景点-景点
ID720,ID602,0.8153646520135862,景区-景点
ID735,ID602,0.7399577325766974,乡村旅游-景点
ID809,ID602,0.7424519277040745,乡村旅游-景点
ID873,ID602,0.7664793703428436,景点-景点
ID879,ID602,0.7561062271513437,景区-景点
ID886,ID602,0.7474761397703227,景区-景点
ID900,ID602,0.721638994056056,景区-景点
ID8,ID603,0.5604436490255891,酒店-酒店
ID31,ID603,0.5576638375325491,景区-酒店
ID90,ID603,0.6066918027316872,景点-酒店
ID100,ID603,0.5170777144021816,景区-酒店
ID146,ID603,0.49551163710326596,景区-酒店
ID177,ID603,0.608277783700184,景区-酒店
ID185,ID603,0.5483133290893938,景点-酒店
ID194,ID603,0.5647903565576508,酒店-酒店
ID208,ID603,0.8445546872019902,景区-酒店
ID276,ID603,0.691863881467924,民宿-酒店
ID291,ID603,0.7026788526344085,景区-酒店
ID301,ID603,0.7731049172719258,景点-酒店
ID345,ID603,0.5491160607135317,酒店-酒店
ID351,ID603,0.48091727836549547,景点-酒店
ID401,ID603,0.5428507197260202,酒店-酒店
ID415,ID603,0.5240952130557277,特色餐饮-酒店
ID426,ID603,0.7698294220400943,景点-酒店
ID447,ID603,0.7600809486197709,特色餐饮-酒店
ID480,ID603,0.8510342823726097,景点-酒店
ID487,ID603,0.8174107184877157,乡村旅游-酒店
ID542,ID603,0.7472372566600569,酒店-酒店
ID548,ID603,0.8138793209794215,景区-酒店
ID549,ID603,0.7789168626156593,景区-酒店
ID562,ID603,0.8644829506583003,景区-酒店
ID629,ID603,0.7502095584178926,酒店-酒店
ID663,ID603,0.6815002502043745,景区-酒店
ID697,ID603,0.7748405347293068,景点-酒店
ID720,ID603,0.835979073690766,景区-酒店
ID728,ID603,0.8051591754978611,景区-酒店
ID792,ID603,0.7990336078533601,景区-酒店
ID809,ID603,0.7302187264888851,乡村旅游-酒店
ID825,ID603,0.7428029515195343,酒店-酒店
ID848,ID603,0.7907984731107514,景点-酒店
ID886,ID603,0.765266098461773,景区-酒店
ID907,ID603,0.7259573572203674,景区-酒店
ID908,ID603,0.7648829288752911,特色餐饮-酒店
ID31,ID604,0.650589847500288,景区-酒店
ID38,ID604,0.5795295957117996,特色餐饮-酒店
ID54,ID604,0.5940727853800789,景区-酒店
ID107,ID604,0.5628760226580162,特色餐饮-酒店
ID146,ID604,0.5806590501891378,景区-酒店
ID153,ID604,0.6776655220012402,景点-酒店
ID157,ID604,0.6104145536487218,乡村旅游-酒店
ID159,ID604,0.6303472460755888,酒店-酒店
ID180,ID604,0.6645816326266425,酒店-酒店
ID184,ID604,0.7615847347562261,景区-酒店
ID208,ID604,0.7978759504578778,景区-酒店
ID209,ID604,0.7280647344427936,酒店-酒店
ID210,ID604,0.8070419948874048,特色餐饮-酒店
ID214,ID604,0.8076977007046139,特色餐饮-酒店
ID276,ID604,0.7052506317044954,民宿-酒店
ID291,ID604,0.7286799773668883,景区-酒店
ID335,ID604,0.8092614802044698,景区-酒店
ID351,ID604,0.5596665529033323,景点-酒店
ID369,ID604,0.603686097850098,景点-酒店
ID373,ID604,0.6200122225419624,酒店-酒店
ID401,ID604,0.6016938043814827,酒店-酒店
ID414,ID604,0.6356514614910364,特色餐饮-酒店
ID415,ID604,0.6050356291766241,特色餐饮-酒店
ID418,ID604,0.7321790634796401,景区-酒店
ID426,ID604,0.7430199570311182,景点-酒店
ID428,ID604,0.7920583227163117,景点-酒店
ID447,ID604,0.7564328804921296,特色餐饮-酒店
ID488,ID604,0.8583732252022607,酒店-酒店
ID500,ID604,0.6803162320210077,景区-酒店
ID542,ID604,0.7564964384181267,酒店-酒店
ID548,ID604,0.8145240797871888,景区-酒店
ID575,ID604,0.8203288421790782,民宿-酒店
ID607,ID604,0.7793977986245731,酒店-酒店
ID618,ID604,0.7933581199696933,酒店-酒店
ID630,ID604,0.7155739243722281,特色餐饮-酒店
ID697,ID604,0.7888988519832016,景点-酒店
ID714,ID604,0.8609319034399521,景区-酒店
ID719,ID604,0.7399638392790562,景点-酒店
ID750,ID604,0.8340771822982456,乡村旅游-酒店
ID836,ID604,0.8346234098575577,景点-酒店
ID848,ID604,0.7740712796960298,景点-酒店
ID886,ID604,0.7154131188297879,景区-酒店
ID900,ID604,0.6763785827695525,景区-酒店
ID6,ID605,0.6175198818208889,特色餐饮-景区
ID8,ID605,0.7075404287496212,酒店-景区
ID31,ID605,0.5955913844502224,景区-景区
ID44,ID605,0.6184584861395922,景区-景区
ID90,ID605,0.6990618283005042,景点-景区
ID100,ID605,0.7148644396419102,景区-景区
ID146,ID605,0.6935625274421616,景区-景区
ID177,ID605,0.5765836786574652,景区-景区
ID185,ID605,0.6005735931422391,景点-景区
ID194,ID605,0.6190940446579645,酒店-景区
ID208,ID605,0.6869095633945563,景区-景区
ID235,ID605,0.6870004568692216,景区-景区
ID291,ID605,0.5746185705729651,景区-景区
ID301,ID605,0.721330512368626,景点-景区
ID344,ID605,0.6334336116466504,景点-景区
ID345,ID605,0.6531734069233764,酒店-景区
ID398,ID605,0.6385368963265834,景点-景区
ID401,ID605,0.5607528577837865,酒店-景区
ID414,ID605,0.6274373407040408,特色餐饮-景区
ID415,ID605,0.6525169678408687,特色餐饮-景区
ID426,ID605,0.6602957513147487,景点-景区
ID447,ID605,0.6541670070030767,特色餐饮-景区
ID480,ID605,0.6891229702273263,景点-景区
ID487,ID605,0.6294348527790617,乡村旅游-景区
ID548,ID605,0.611179717990025,景区-景区
ID549,ID605,0.5653684248904436,景区-景区
ID594,ID605,0.6541240483622286,酒店-景区
ID629,ID605,0.5954444488705904,酒店-景区
ID642,ID605,0.567156394037267,特色餐饮-景区
ID663,ID605,0.5332345336078668,景区-景区
ID697,ID605,0.5598692766148441,景点-景区
ID720,ID605,0.6172057894403368,景区-景区
ID792,ID605,0.5893605574073857,景区-景区
ID809,ID605,0.6442341618181701,乡村旅游-景区
ID825,ID605,0.5713882958703832,酒店-景区
ID842,ID605,0.5904901593428301,景区-景区
ID848,ID605,0.5760500675263704,景点-景区
ID879,ID605,0.6459497613724614,景区-景区
ID886,ID605,0.613979208843797,景区-景区
ID907,ID605,0.5611128320104684,景区-景区
ID908,ID605,0.6087518443752198,特色餐饮-景区
ID136,ID606,0.5684424228720204,乡村旅游-景区
ID146,ID606,0.5058266828404807,景区-景区
ID208,ID606,0.7804196287464441,景区-景区
ID291,ID606,0.7067290714738164,景区-景区
ID344,ID606,0.5604102738480119,景点-景区
ID351,ID606,0.5292443758100822,景点-景区
ID414,ID606,0.5609159420119828,特色餐饮-景区
ID415,ID606,0.5468951095730066,特色餐饮-景区
ID447,ID606,0.6291286693882677,特色餐饮-景区
ID476,ID606,0.887144328914975,酒店-景区
ID483,ID606,0.8750431462179109,景点-景区
ID548,ID606,0.8833099463540737,景区-景区
ID562,ID606,0.831203567820553,景区-景区
ID618,ID606,0.7466785840349072,酒店-景区
ID697,ID606,0.816464206207999,景点-景区
ID720,ID606,0.7730787928530396,景区-景区
ID777,ID606,0.7896002674005261,特色餐饮-景区
ID848,ID606,0.7706099012367655,景点-景区
ID879,ID606,0.8057353369269213,景区-景区
ID886,ID606,0.755331211949847,景区-景区
ID31,ID607,0.5362897517537462,景区-酒店
ID115,ID607,0.5449533330178115,景区-酒店
ID128,ID607,0.5830349200613603,乡村旅游-酒店
ID131,ID607,0.7323481007146257,乡村旅游-酒店
ID140,ID607,0.557036732467795,景区-酒店
ID146,ID607,0.5099702985988134,景区-酒店
ID208,ID607,0.8273244001702618,景区-酒店
ID344,ID607,0.528562248893211,景点-酒店
ID401,ID607,0.5259854790295252,酒店-酒店
ID414,ID607,0.5377377743497034,特色餐饮-酒店
ID418,ID607,0.8435859432027117,景区-酒店
ID426,ID607,0.7612660275313636,景点-酒店
ID447,ID607,0.6391600768039569,特色餐饮-酒店
ID544,ID607,0.735893741624093,景点-酒店
ID548,ID607,0.8903363532895558,景区-酒店
ID720,ID607,0.8226614964956618,景区-酒店
ID735,ID607,0.81073238306703,乡村旅游-酒店
ID847,ID607,0.7726895293126825,景点-酒店
ID848,ID607,0.8221908486763099,景点-酒店
ID879,ID607,0.8785384677980278,景区-酒店
ID886,ID607,0.8568056405811738,景区-酒店
ID900,ID607,0.8444699688714921,景区-酒店
ID44,ID608,0.5636821571713684,景区-酒店
ID56,ID608,0.508791975073086,景区-酒店
ID75,ID608,0.44481282170261327,乡村旅游-酒店
ID128,ID608,0.5837907422674089,乡村旅游-酒店
ID140,ID608,0.5694883775265813,景区-酒店
ID146,ID608,0.4805046594056045,景区-酒店
ID208,ID608,0.8101273378371413,景区-酒店
ID276,ID608,0.7148587410873434,民宿-酒店
ID285,ID608,0.7721833540671569,景区-酒店
ID291,ID608,0.7475698200030556,景区-酒店
ID338,ID608,0.7354596402165021,民宿-酒店
ID344,ID608,0.5187086490749451,景点-酒店
ID351,ID608,0.48616985071053403,景点-酒店
ID401,ID608,0.5345934775175599,酒店-酒店
ID414,ID608,0.5335673994027363,特色餐饮-酒店
ID415,ID608,0.5092719911877726,特色餐饮-酒店
ID447,ID608,0.677884930608312,特色餐饮-酒店
ID450,ID608,0.7518865485458063,乡村旅游-酒店
ID487,ID608,0.7948150414984532,乡村旅游-酒店
ID533,ID608,0.7778306728432223,乡村旅游-酒店
ID548,ID608,0.913838560379469,景区-酒店
ID562,ID608,0.8419588041485285,景区-酒店
ID597,ID608,0.8112073010387499,酒店-酒店
ID625,ID608,0.8093104816170047,景点-酒店
ID663,ID608,0.7693306330900805,景区-酒店
ID689,ID608,0.8124369340094962,景点-酒店
ID697,ID608,0.8605026350944951,景点-酒店
ID719,ID608,0.875421630041157,景点-酒店
ID720,ID608,0.8426841633602583,景区-酒店
ID735,ID608,0.8303533110220535,乡村旅游-酒店
ID775,ID608,0.869665739042696,景区-酒店
ID809,ID608,0.782989796801344,乡村旅游-酒店
ID825,ID608,0.8500391756208663,酒店-酒店
ID848,ID608,0.8182514095445811,景点-酒店
ID865,ID608,0.8257423266556192,景点-酒店
ID876,ID608,0.8770153078068595,景点-酒店
ID886,ID608,0.8342939442554538,景区-酒店
ID900,ID608,0.8122320798798992,景区-酒店
ID905,ID608,0.8363218653840165,乡村旅游-酒店
ID146,ID609,0.5168773283975471,景区-景区
ID208,ID609,0.814430458410945,景区-景区
ID344,ID609,0.531086155876548,景点-景区
ID351,ID609,0.49678497329322024,景点-景区
ID369,ID609,0.5320980863918432,景点-景区
ID401,ID609,0.518819147266264,酒店-景区
ID414,ID609,0.5178298876950068,特色餐饮-景区
ID425,ID609,0.6993711959431119,景区-景区
ID447,ID609,0.5741521653913824,特色餐饮-景区
ID466,ID609,0.893587056362005,景区-景区
ID548,ID609,0.8642123787457137,景区-景区
ID625,ID609,0.8152135027636911,景点-景区
ID735,ID609,0.7954328232811536,乡村旅游-景区
ID767,ID609,0.853717889682466,景点-景区
ID836,ID609,0.7834974070655458,景点-景区
ID848,ID609,0.7576903994930178,景点-景区
ID886,ID609,0.8845692347131541,景区-景区
ID31,ID610,0.5235384648303618,景区-酒店
ID75,ID610,0.42188875109196855,乡村旅游-酒店
ID78,ID610,0.5581077361267563,景区-酒店
ID107,ID610,0.46752600801309696,特色餐饮-酒店
ID128,ID610,0.5696257403350147,乡村旅游-酒店
ID136,ID610,0.5099174659735741,乡村旅游-酒店
ID140,ID610,0.5183692411374786,景区-酒店
ID146,ID610,0.4545718636138273,景区-酒店
ID168,ID610,0.48406619612852947,景区-酒店
ID187,ID610,0.4770249164254805,景区-酒店
ID208,ID610,0.8555100570472366,景区-酒店
ID276,ID610,0.7273449338900593,民宿-酒店
ID291,ID610,0.7980726252795146,景区-酒店
ID293,ID610,0.8208568839311179,民宿-酒店
ID322,ID610,0.7216766952824822,景点-酒店
ID344,ID610,0.4752655616088274,景点-酒店
ID351,ID610,0.4471490636245752,景点-酒店
ID378,ID610,0.5921194955990204,景区-酒店
ID401,ID610,0.5148229753493476,酒店-酒店
ID402,ID610,0.5938947459838668,酒店-酒店
ID414,ID610,0.5182649760448308,特色餐饮-酒店
ID415,ID610,0.4841373162292618,特色餐饮-酒店
ID418,ID610,0.8127668848941998,景区-酒店
ID426,ID610,0.8150357050108725,景点-酒店
ID447,ID610,0.7162588861446022,特色餐饮-酒店
ID450,ID610,0.7661646069784183,乡村旅游-酒店
ID487,ID610,0.8623746184486615,乡村旅游-酒店
ID494,ID610,0.8054773046534898,景点-酒店
ID540,ID610,0.8041468827821436,景区-酒店
ID548,ID610,0.8801222232774957,景区-酒店
ID579,ID610,0.7429521894200148,酒店-酒店
ID597,ID610,0.8486449593430736,酒店-酒店
ID630,ID610,0.814712214827914,特色餐饮-酒店
ID651,ID610,0.8458946245224923,特色餐饮-酒店
ID663,ID610,0.7595430859598864,景区-酒店
ID697,ID610,0.8483349529462691,景点-酒店
ID719,ID610,0.8256233830376682,景点-酒店
ID720,ID610,0.8895312868537382,景区-酒店
ID724,ID610,0.871150242619392,乡村旅游-酒店
ID735,ID610,0.838746554118871,乡村旅游-酒店
ID750,ID610,0.8113492299940923,乡村旅游-酒店
ID759,ID610,0.6343901822485947,景点-酒店
ID777,ID610,0.8183884769574576,特色餐饮-酒店
ID847,ID610,0.7867038820951764,景点-酒店
ID848,ID610,0.8659644354257614,景点-酒店
ID865,ID610,0.8718098817486548,景点-酒店
ID886,ID610,0.8412400480056463,景区-酒店
ID900,ID610,0.7891450298724305,景区-酒店
ID904,ID610,0.848920626804431,景点-酒店
ID905,ID610,0.8789452166840156,乡村旅游-酒店
ID56,ID611,0.4571093769143768,景区-酒店
ID107,ID611,0.46876331765822604,特色餐饮-酒店
ID110,ID611,0.5827124976679321,景区-酒店
ID128,ID611,0.5851886675038004,乡村旅游-酒店
ID140,ID611,0.5666166792892735,景区-酒店
ID146,ID611,0.4511575244921281,景区-酒店
ID187,ID611,0.49056892492925586,景区-酒店
ID208,ID611,0.8248819941699745,景区-酒店
ID244,ID611,0.7642016603898445,酒店-酒店
ID276,ID611,0.7694671701157199,民宿-酒店
ID291,ID611,0.81632492293303,景区-酒店
ID322,ID611,0.7704931699848722,景点-酒店
ID324,ID611,0.822088685404266,民宿-酒店
ID338,ID611,0.7998044876006151,民宿-酒店
ID344,ID611,0.4791830045140106,景点-酒店
ID351,ID611,0.4277565537314799,景点-酒店
ID377,ID611,0.6263269501056146,景点-酒店
ID385,ID611,0.7192580098518406,酒店-酒店
ID401,ID611,0.49944047435841776,酒店-酒店
ID402,ID611,0.6250609836351368,酒店-酒店
ID414,ID611,0.4979787899567647,特色餐饮-酒店
ID415,ID611,0.47096588166278774,特色餐饮-酒店
ID418,ID611,0.8074832303971584,景区-酒店
ID426,ID611,0.825394225796285,景点-酒店
ID447,ID611,0.6485137366992925,特色餐饮-酒店
ID450,ID611,0.7704153223658841,乡村旅游-酒店
ID487,ID611,0.8230701923131575,乡村旅游-酒店
ID494,ID611,0.7425657394923248,景点-酒店
ID527,ID611,0.8347827143796458,景点-酒店
ID542,ID611,0.7733002402565589,酒店-酒店
ID548,ID611,0.8774941975436603,景区-酒店
ID579,ID611,0.685608447874944,酒店-酒店
ID597,ID611,0.8196194058767985,酒店-酒店
ID618,ID611,0.8547049922592143,酒店-酒店
ID619,ID611,0.8202563064078655,景区-酒店
ID630,ID611,0.7773752274738897,特色餐饮-酒店
ID663,ID611,0.7285089782814227,景区-酒店
ID697,ID611,0.7941542030589448,景点-酒店
ID719,ID611,0.816477835257065,景点-酒店
ID720,ID611,0.8531058137701686,景区-酒店
ID724,ID611,0.817474368607928,乡村旅游-酒店
ID759,ID611,0.6221355836798976,景点-酒店
ID809,ID611,0.8045895522860815,乡村旅游-酒店
ID848,ID611,0.7823069523014907,景点-酒店
ID865,ID611,0.8304843634799,景点-酒店
ID879,ID611,0.7998491708780548,景区-酒店
ID886,ID611,0.8003560702263557,景区-酒店
ID900,ID611,0.7782749093884289,景区-酒店
ID31,ID612,0.5362916755061647,景区-景点
ID44,ID612,0.5535066585510058,景区-景点
ID75,ID612,0.44243237335204194,乡村旅游-景点
ID107,ID612,0.4727462287496444,特色餐饮-景点
ID111,ID612,0.5300968515041548,景区-景点
ID128,ID612,0.5866968690115072,乡村旅游-景点
ID140,ID612,0.5333258336237137,景区-景点
ID146,ID612,0.4512608481348425,景区-景点
ID163,ID612,0.6707508490609546,景点-景点
ID187,ID612,0.4948201725322754,景区-景点
ID208,ID612,0.8701913101350142,景区-景点
ID276,ID612,0.7457405320542613,民宿-景点
ID278,ID612,0.7986034734163734,景点-景点
ID291,ID612,0.7829601722241578,景区-景点
ID293,ID612,0.8240063154074354,民宿-景点
ID322,ID612,0.739027948314682,景点-景点
ID324,ID612,0.827824369717501,民宿-景点
ID344,ID612,0.5060355137593578,景点-景点
ID351,ID612,0.46415836844209984,景点-景点
ID401,ID612,0.5195296368837209,酒店-景点
ID402,ID612,0.6123502600679188,酒店-景点
ID414,ID612,0.5280588933080359,特色餐饮-景点
ID415,ID612,0.49484461685854003,特色餐饮-景点
ID426,ID612,0.8043862649697839,景点-景点
ID447,ID612,0.6600746959498267,特色餐饮-景点
ID450,ID612,0.8001582564131829,乡村旅游-景点
ID487,ID612,0.8414008462240985,乡村旅游-景点
ID494,ID612,0.7680239225944003,景点-景点
ID545,ID612,0.8813218501412137,景点-景点
ID548,ID612,0.909511629585724,景区-景点
ID562,ID612,0.8623768144448535,景区-景点
ID579,ID612,0.7281671881888634,酒店-景点
ID597,ID612,0.8561170924870563,酒店-景点
ID618,ID612,0.8490691895847555,酒店-景点
ID630,ID612,0.7910657518578396,特色餐饮-景点
ID663,ID612,0.7439390357846729,景区-景点
ID697,ID612,0.8184597851458577,景点-景点
ID719,ID612,0.8433490829844207,景点-景点
ID720,ID612,0.8665345339566657,景区-景点
ID722,ID612,0.9085831522120166,景点-景点
ID735,ID612,0.8553746041931409,乡村旅游-景点
ID759,ID612,0.6704425948892825,景点-景点
ID777,ID612,0.8398653175914169,特色餐饮-景点
ID825,ID612,0.821527511849024,酒店-景点
ID829,ID612,0.8820955761676563,乡村旅游-景点
ID848,ID612,0.8173397378226742,景点-景点
ID865,ID612,0.8313791043250462,景点-景点
ID879,ID612,0.8537301663689715,景区-景点
ID886,ID612,0.8427356206463656,景区-景点
ID187,ID613,0.5652074835209735,景区-酒店
ID415,ID613,0.6212216242285611,特色餐饮-酒店
ID447,ID613,0.733090170825358,特色餐饮-酒店
ID548,ID613,0.6240682197414525,景区-酒店
ID720,ID613,0.6125659501598552,景区-酒店
ID825,ID613,0.5501804799893413,酒店-酒店
ID56,ID614,0.5114753914362451,景区-酒店
ID136,ID614,0.5657571919623634,乡村旅游-酒店
ID146,ID614,0.5272622237527254,景区-酒店
ID207,ID614,0.8013334225016695,景区-酒店
ID208,ID614,0.8560357150872699,景区-酒店
ID276,ID614,0.7735034242374639,民宿-酒店
ID285,ID614,0.851720545661585,景区-酒店
ID291,ID614,0.7922502663538185,景区-酒店
ID323,ID614,0.8413050706512366,酒店-酒店
ID344,ID614,0.5413492145791498,景点-酒店
ID351,ID614,0.5091756397868482,景点-酒店
ID401,ID614,0.5390653775019403,酒店-酒店
ID414,ID614,0.5447160624409371,特色餐饮-酒店
ID415,ID614,0.5342543298707101,特色餐饮-酒店
ID418,ID614,0.8041288274291787,景区-酒店
ID425,ID614,0.76756742565862,景区-酒店
ID426,ID614,0.8000662149640729,景点-酒店
ID447,ID614,0.6710912781906144,特色餐饮-酒店
ID480,ID614,0.7881758870585012,景点-酒店
ID492,ID614,0.77949659133866,景区-酒店
ID542,ID614,0.8062005920456062,酒店-酒店
ID548,ID614,0.8747932336749173,景区-酒店
ID562,ID614,0.873822554520629,景区-酒店
ID566,ID614,0.8483386239572732,酒店-酒店
ID583,ID614,0.8362010657453252,景点-酒店
ID625,ID614,0.843495656411985,景点-酒店
ID697,ID614,0.7933132101141813,景点-酒店
ID720,ID614,0.8714901803906037,景区-酒店
ID724,ID614,0.8573539254350728,乡村旅游-酒店
ID728,ID614,0.8617352902112823,景区-酒店
ID735,ID614,0.8205668692965893,乡村旅游-酒店
ID767,ID614,0.9018228871638966,景点-酒店
ID809,ID614,0.8192429175457909,乡村旅游-酒店
ID848,ID614,0.8136267534603763,景点-酒店
ID850,ID614,0.8168132085845439,景点-酒店
ID879,ID614,0.8600991884234922,景区-酒店
ID886,ID614,0.8483610314288585,景区-酒店
ID900,ID614,0.8194392261683267,景区-酒店
ID904,ID614,0.8488243909487835,景点-酒店
ID908,ID614,0.8570043373596017,特色餐饮-酒店
ID914,ID614,0.8767091459231948,景点-酒店
ID38,ID615,0.46130653996041526,特色餐饮-景点
ID44,ID615,0.580839637022041,景区-景点
ID72,ID615,0.4857651646053108,乡村旅游-景点
ID146,ID615,0.48556312988376293,景区-景点
ID184,ID615,0.7493714508703004,景区-景点
ID187,ID615,0.5008052067128198,景区-景点
ID208,ID615,0.7819898737038319,景区-景点
ID210,ID615,0.7319873216769806,特色餐饮-景点
ID291,ID615,0.78008801776471,景区-景点
ID338,ID615,0.7484742736554733,民宿-景点
ID344,ID615,0.5077334113086097,景点-景点
ID401,ID615,0.5395645463600882,酒店-景点
ID402,ID615,0.6254960156184961,酒店-景点
ID414,ID615,0.5206874397023521,特色餐饮-景点
ID428,ID615,0.6927458919560487,景点-景点
ID441,ID615,0.8168263202775667,景区-景点
ID447,ID615,0.6326688919279919,特色餐饮-景点
ID450,ID615,0.7082716182651435,乡村旅游-景点
ID487,ID615,0.7604565352634514,乡村旅游-景点
ID518,ID615,0.775718399103039,景区-景点
ID533,ID615,0.8245958702453102,乡村旅游-景点
ID541,ID615,0.6925645127744388,景点-景点
ID548,ID615,0.883399666920304,景区-景点
ID579,ID615,0.7165155826784402,酒店-景点
ID697,ID615,0.8645780502993252,景点-景点
ID712,ID615,0.8213889611725722,景点-景点
ID714,ID615,0.7857504783398614,景区-景点
ID719,ID615,0.8201044981564162,景点-景点
ID750,ID615,0.7551235192715804,乡村旅游-景点
ID825,ID615,0.8145248812972468,酒店-景点
ID848,ID615,0.7782936289399217,景点-景点
ID876,ID615,0.8332831096768788,景点-景点
ID879,ID615,0.8170783171331213,景区-景点
ID886,ID615,0.8086864053289742,景区-景点
ID900,ID615,0.7717131698503941,景区-景点
ID17,ID616,0.5597876137426906,景区-酒店
ID44,ID616,0.6061417874615311,景区-酒店
ID56,ID616,0.5513770432189663,景区-酒店
ID75,ID616,0.5168946912033923,乡村旅游-酒店
ID99,ID616,0.5793228573777378,景区-酒店
ID127,ID616,0.6763505633585118,乡村旅游-酒店
ID132,ID616,0.7904453948064623,景点-酒店
ID146,ID616,0.5700893024294689,景区-酒店
ID194,ID616,0.5939777595020533,酒店-酒店
ID208,ID616,0.8612086093208735,景区-酒店
ID230,ID616,0.769589162938189,景区-酒店
ID276,ID616,0.755223113877881,民宿-酒店
ID351,ID616,0.5284454366149529,景点-酒店
ID357,ID616,0.5787240507810627,景区-酒店
ID401,ID616,0.5438963311414804,酒店-酒店
ID414,ID616,0.5682791830067881,特色餐饮-酒店
ID415,ID616,0.5484817474451841,特色餐饮-酒店
ID447,ID616,0.6492408458592709,特色餐饮-酒店
ID450,ID616,0.8461271585874557,乡村旅游-酒店
ID487,ID616,0.8101163580695186,乡村旅游-酒店
ID514,ID616,0.7909447863878512,景区-酒店
ID533,ID616,0.8105930683422731,乡村旅游-酒店
ID548,ID616,0.8547183379237862,景区-酒店
ID552,ID616,0.8018973880364807,景点-酒店
ID625,ID616,0.856193951796636,景点-酒店
ID663,ID616,0.7104515632847234,景区-酒店
ID666,ID616,0.8037295727697871,酒店-酒店
ID697,ID616,0.7750141584113478,景点-酒店
ID719,ID616,0.8020972031406395,景点-酒店
ID720,ID616,0.8422077543332316,景区-酒店
ID735,ID616,0.7948476404765299,乡村旅游-酒店
ID809,ID616,0.842270727313069,乡村旅游-酒店
ID848,ID616,0.7897681905973921,景点-酒店
ID879,ID616,0.8417895263959942,景区-酒店
ID886,ID616,0.8148730139016755,景区-酒店
ID17,ID617,0.5285285715863304,景区-景区
ID44,ID617,0.5788990962037405,景区-景区
ID56,ID617,0.527331195263383,景区-景区
ID75,ID617,0.48703620082880256,乡村旅游-景区
ID99,ID617,0.5538917206689475,景区-景区
ID127,ID617,0.6551980968378744,乡村旅游-景区
ID132,ID617,0.7636523040336907,景点-景区
ID146,ID617,0.5365244360148409,景区-景区
ID194,ID617,0.5638732008110873,酒店-景区
ID208,ID617,0.8575092550901283,景区-景区
ID230,ID617,0.7561857935445457,景区-景区
ID276,ID617,0.7309283048904451,民宿-景区
ID351,ID617,0.5061758524326413,景点-景区
ID357,ID617,0.5658800136449167,景区-景区
ID401,ID617,0.5133628864047395,酒店-景区
ID414,ID617,0.5393510907254674,特色餐饮-景区
ID415,ID617,0.5264983127863666,特色餐饮-景区
ID447,ID617,0.6415745536822843,特色餐饮-景区
ID450,ID617,0.8415332143287163,乡村旅游-景区
ID487,ID617,0.8045521958438593,乡村旅游-景区
ID514,ID617,0.7851902385542359,景区-景区
ID533,ID617,0.8043410984643851,乡村旅游-景区
ID548,ID617,0.8507370796547301,景区-景区
ID552,ID617,0.7947912650035465,景点-景区
